Link,Name,Property Type,No of Rooms,Property Size (sq. ft),Monthly Rent,Property Address
https://www.mudah.my/for-rent-corner-lot-2-storey-terrace-terra-presint-11-putrajaya-106434749.htm,FOR RENT (CORNER LOT) 2 Storey Terrace Terra Presint 11 Putrajaya,2-storey Terraced House,4,2300,"RM 2,900",Putrajaya
https://www.mudah.my/HOT+PPA1M+PUDINA+Presint+17+Putrajaya+3R2B+PF+Low+Floor+Cosy+Unit-105960263.htm,"HOT! PPA1M PUDINA, Presint 17@Putrajaya 3R2B PF Low Floor Cosy Unit",Apartment,3,1200,"RM 1,500",Putrajaya
https://www.mudah.my/double-storey-terrace-presint-11-putrajaya-106432373.htm,Double storey terrace Presint 11 Putrajaya,2-storey Terraced House,3,1900,"RM 2,500",Putrajaya
https://www.mudah.my/Conezion+Commercial+Office+in+Putrajaya+for+Rent-104942835.htm,Conezion Commercial Office in Putrajaya for Rent,Office space,,1566,"RM 4,000",Putrajaya
https://www.mudah.my/Fully+Furnished+Antara+Residence+Presint+5-105648918.htm,Fully Furnished Antara Residence Presint 5,Condominium,3,1006,"RM 3,000",Putrajaya
https://www.mudah.my/conezion-putrajaya-106428776.htm,Conezion Putrajaya,Condominium,3,1251,"RM 2,800",Putrajaya
https://www.mudah.my/conezion-putrajaya-106428859.htm,Conezion Putrajaya,Condominium,2,780,"RM 2,500",Putrajaya
https://www.mudah.my/double-storey-corner-taman-saujana-sekata-sg-merab-near-putrajaya-106428361.htm,Double Storey Corner Taman Saujana Sekata Sg Merab Near Putrajaya,2-storey Terraced House,4,1875,"RM 2,500",Putrajaya
https://www.mudah.my/biggest-unit-lowest-level-puteri-palma-condo-putrajaya-106427313.htm,"Biggest Unit & Lowest Level Puteri Palma Condo, Putrajaya",Condominium,4,2016,"RM 4,500",Putrajaya
https://www.mudah.my/ppam-jintan-hanya-5-minit-ke-alamanda-106427355.htm,PPAM Jintan Hanya 5 Minit Ke Alamanda,Apartment,3,1000,RM 600,Putrajaya
https://www.mudah.my/+Spacious+Well+Maintain+2+5Sty+Presint+8-105904547.htm,[Spacious | Well Maintain] 2.5Sty Presint 8,2.5-storey Terraced House,5,2300,"RM 3,000",Putrajaya
https://www.mudah.my/basic-unit-back-yard-facing-open-2sty-murraya-presint-12-106274542.htm,[Basic Unit| Back yard - Facing Open] 2Sty Murraya Presint 12,2-storey Terraced House,4,2062,"RM 3,000",Putrajaya
https://www.mudah.my/+Lake+and+Masjid+View+Dual+Key+Aura+Residence+Presint+8-105798383.htm,"[Lake and Masjid View | Dual Key] Aura Residence, Presint 8",Condominium,3,1231,"RM 2,800",Putrajaya
https://www.mudah.my/fully-furnished-spacious-2sty-semid-presint-14-putrajaya-106425807.htm,"[Fully Furnished | Spacious] 2Sty SemiD Presint 14, Putrajaya",Semi-Detached House,4,4129,"RM 4,300",Putrajaya
https://www.mudah.my/fully-furnished-high-floor-apartment-106425826.htm,Fully Furnished High Floor Apartment,Service Residence,3,1251,"RM 3,000",Putrajaya
https://www.mudah.my/partially-furnished-facing-lake-3sty-bungalow-danau-mutiara-p16-106287667.htm,[Partially Furnished | Facing Lake] 3Sty Bungalow Danau Mutiara P16,Bungalow House,6,5212,"RM 7,000",Putrajaya
https://www.mudah.my/CANTIK+STRATEGIC+UNIT+APARTMENT+PUTRA+DAMAI+Presint+11-105741050.htm,"CANTIK + STRATEGIC UNIT APARTMENT  PUTRA DAMAI,Presint 11",Flat,3,750,"RM 1,100",Putrajaya
https://www.mudah.my/apartment-untuk-disewa-106423715.htm,Apartment untuk disewa,Apartment,3,1000,"RM 1,300",Putrajaya
https://www.mudah.my/1st+Floor+Office+Lot+Facing+Main+Road+at+Nadi+15+Putrajaya+Presint+15-104972586.htm,1st Floor Office Lot Facing Main Road at Nadi 15 Putrajaya Presint 15,Office space,,1708,"RM 3,500",Putrajaya
https://www.mudah.my/ioi-conezion-condo-ioi-city-mall-putrajaya-3-beds-3-baths-with-balcony-106421531.htm,IOI Conezion Condo IOI City Mall Putrajaya 3 beds 3 baths with balcony,Service Residence,3,1251,"RM 3,100",Putrajaya
https://www.mudah.my/bilik-sewa-untuk-lelaki-106421509.htm,Bilik Sewa Untuk Lelaki,Flat,3,800,RM 350,Putrajaya
https://www.mudah.my/fully-furnished-double-storey-semi-d-presint-15-putrajaya-106324534.htm,Fully Furnished Double Storey Semi D Presint 15 Putrajaya,Semi-Detached House,5,3445,"RM 3,500",Putrajaya
https://www.mudah.my/garden-shop-for-f-b-or-cafe-at-tamarind-square-cyberjaya-106420533.htm,Garden Shop for F&B or Cafe at Tamarind Square Cyberjaya,Retail space,,1800,"RM 4,600",Putrajaya
https://www.mudah.my/BRAND+NEW+PARTLY+FURNISH+GEMS+Residence+IOI+Resort+City+Putrajaya+-106169878.htm,"BRAND NEW, PARTLY FURNISH, GEMS Residence, IOI Resort City, Putrajaya.",Service Residence,3,969,"RM 2,400",Putrajaya
https://www.mudah.my/+FACING+LAKE+VIEW+3+Storey+Bungalow+With+Lift+Presint+16+Putrajaya-105749296.htm,[FACING LAKE VIEW] 3 Storey Bungalow With Lift Presint 16 Putrajaya,Zero-Lot Bungalow,6,5212,"RM 7,500",Putrajaya
https://www.mudah.my/high-floor-shop-office-commercial-ochre-presint-1-putrajaya-for-rent-106418792.htm,High Floor Shop Office Commercial Ochre Presint 1 Putrajaya For Rent,Office space,,1216,"RM 4,256",Putrajaya
https://www.mudah.my/ground-floor-commercial-ochre-presint-1-putrajaya-for-rent-106418051.htm,Ground Floor Commercial Ochre Presint 1 Putrajaya For Rent,Shop lot,,2487,"RM 14,992",Putrajaya
https://www.mudah.my/pangsapuri-putra-damai-3r2b-rent-wtl-basic-furnished-unit-106418083.htm,Pangsapuri Putra Damai 3R2B Rent(WTL Basic furnished Unit),Flat,3,700,"RM 1,200",Putrajaya
https://www.mudah.my/ground-shop-main-road-putrajaya-nadi-15-most-busy-wanted-area-106416280.htm,Ground Shop @Main Road Putrajaya Nadi 15 | MOST BUSY & WANTED AREA!,Shop lot,,1440,"RM 9,000",Putrajaya
https://www.mudah.my/+LEVEL+2+Shoplot+Shaftbury+Putrajaya+Presint+16+near+Alamanda-105039822.htm,{LEVEL 2} Shoplot Shaftbury Putrajaya Presint 16 near Alamanda,Shop lot,,500,"RM 1,000",Putrajaya
https://www.mudah.my/bilik-single-lelaki-budget-presint-9-putrajaya-106415522.htm,"Bilik Single Lelaki Budget , Presint 9, Putrajaya",Apartment / Flat,,400,RM 380,Putrajaya
https://www.mudah.my/Shoplot+Office+Presint+15+Diplomatic+Putrajaya+for+Rent-105632470.htm,Shoplot Office @ Presint 15 Diplomatic Putrajaya for Rent,Shop lot,,1500,"RM 6,800",Putrajaya
https://www.mudah.my/putrajaya-tamara-residence-presint-8-1200sqft-3r-2b-80-furnish-2cp-106275176.htm,Putrajaya Tamara Residence Presint 8 1200sqft 3R 2B 80% Furnish 2Cp,Condominium,3,1200,"RM 2,200",Putrajaya
https://www.mudah.my/terrace-2-storey-house-intermediate-presint-16for-rent-106412512.htm,Terrace 2 Storey House Intermediate Presint 16For Rent,2-storey Terraced House,4,2097,"RM 2,200",Putrajaya
https://www.mudah.my/+CORNER+Grround+floor+shoplot+1900+sqft+Presint+18+Putrajaya-105767366.htm,[CORNER] Grround floor shoplot 1900 sqft Presint 18 Putrajaya,Shop lot,,1900,"RM 7,800",Putrajaya
https://www.mudah.my/ppam-apartment-seruling-presint-5-putrajaya-106411230.htm,PPAM Apartment Seruling Presint 5 Putrajaya,Apartment,4,1500,"RM 1,700",Putrajaya
https://www.mudah.my/low-density-palma-ppam-presint-11-putrajaya-106410303.htm,LOW DENSITY Palma PPAM Presint 11 Putrajaya,Apartment,3,1100,"RM 1,500",Putrajaya
https://www.mudah.my/double-storey-presint-14-for-rent-106408998.htm,Double Storey Presint 14 for rent,2-storey Terraced House,4,1650,"RM 2,600",Putrajaya
https://www.mudah.my/fully-furnished-dwiputra-residence-putrajaya-106407127.htm,"FULLY FURNISHED Dwiputra Residence, Putrajaya",Condominium,3,1001,"RM 2,500",Putrajaya
https://www.mudah.my/Bilik+untuk+disewa+muslimah+di+DWIPUTRA+condo+PUTRAJAYA+PRESINT+15-103154245.htm,Bilik untuk disewa (muslimah) di DWIPUTRA condo PUTRAJAYA PRESINT 15,Condo / Services residence / Penthouse / Townhouse,,120,RM 375,Putrajaya
https://www.mudah.my/promosi-raya-bilik-kosong-putrajaya-lelaki-perempuan-sharing-single-106406843.htm,Promosi RAYA bilik Kosong PUTRAJAYA Lelaki Perempuan Sharing Single,Apartment / Flat,,50,RM 250,Putrajaya
https://www.mudah.my/fully-furnished-dwiputra-residence-condo-presint-15-putrajaya-106404414.htm,"FULLY FURNISHED| Dwiputra Residence Condo, Presint 15, Putrajaya",Condominium,3,950,"RM 2,200",Putrajaya
https://www.mudah.my/pangsapuri-putra-damai-precint-11-putrajaya-106401064.htm,"Pangsapuri Putra Damai, Precint 11, Putrajaya",Flat,3,700,RM 900,Putrajaya
https://www.mudah.my/bilik-sewa-sharing-untuk-lelaki-di-putra-harmoni-putrajaya-106401024.htm,Bilik Sewa SHARING Untuk Lelaki Di Putra Harmoni Putrajaya,Apartment / Flat,,700,RM 300,Putrajaya
https://www.mudah.my/fully-furnished-dwiputra-residence-available-on-month-of-may-106351351.htm,"Fully Furnished Dwiputra Residence, Available On Month Of May",Condominium,3,1200,"RM 2,500",Putrajaya
https://www.mudah.my/Short+Walk+To+MRT+GP+TOWER+NEAR+PRESINT+9+Fully+Furnished-103352906.htm,Short Walk To MRT GP TOWER NEAR PRESINT 9 /Fully Furnished,Condominium,2,700,"RM 1,399",Putrajaya
https://www.mudah.my/flora-rosa-condo-presint-11-putrajaya-106398357.htm,"Flora Rosa Condo, Presint 11, Putrajaya",Condominium,2,829,"RM 1,600",Putrajaya
https://www.mudah.my/Shaftsbury+Avenue+Fully+Furnished+Move+In+Now-102151157.htm,"Shaftsbury Avenue Fully Furnished, Move In Now",Service Residence,2,686,"RM 1,800",Putrajaya
https://www.mudah.my/Studio+Fully+furnished+GP+TOWER+Near+MRT+ioi+city+mall+KLIA-93314294.htm,"Studio Fully furnished GP TOWER Near MRT, ioi city mall / KLIA",Condominium,1,450,"RM 1,100",Putrajaya
https://www.mudah.my/Best+Cheap+3rooms+GP+TOWER+Fully+Furnished+Near+presint+11-99221700.htm,Best Cheap 3rooms GP TOWER Fully Furnished Near presint 11,Condominium,3,450,"RM 1,100",Putrajaya
https://www.mudah.my/FULLY+FURNISHED+1st+Floor+Puteri+Palma+Condominium+IOI+Resort+Putra-104762580.htm,"FULLY FURNISHED, 1st Floor, Puteri Palma Condominium, IOI Resort Putra",Condominium,4,1900,"RM 4,500",Putrajaya
https://www.mudah.my/pangsapuri-putra-damai-3r2b-presint-11-putrajaya-untuk-disewa-106397405.htm,"Pangsapuri Putra Damai 3R2B, Presint 11, Putrajaya - Untuk Disewa",Flat,3,700,"RM 1,000",Putrajaya
https://www.mudah.my/conezion-beside-ioi-city-mall-opposite-upm-uniteen-106396954.htm,"Conezion, beside ioi city mall, opposite upm uniteen",Service Residence,3,986,"RM 2,400",Putrajaya
https://www.mudah.my/apartment-ppam-larai-presint-6-putrajaya-106396520.htm,"Apartment PPAM Larai, Presint 6, Putrajaya",Apartment,3,1200,"RM 1,000",Putrajaya
https://www.mudah.my/putra-harmoni-p9-near-mrt-3r-2b-renovated-106396512.htm,Putra Harmoni P9 Near MRT 3R 2B *Renovated,Apartment,3,750,"RM 1,300",Putrajaya
https://www.mudah.my/+KEMASUKAN+SEGERA+PANGSAPURI+PUTRA+DAMAI+Presint+11-106041490.htm,[KEMASUKAN SEGERA] PANGSAPURI PUTRA DAMAI Presint 11,Flat,3,700,"RM 1,300",Putrajaya
https://www.mudah.my/seruling-apartment-presint-5-putrajaya-106393339.htm,"Seruling Apartment, Presint 5, Putrajaya.",Apartment,3,1200,"RM 1,400",Putrajaya
https://www.mudah.my/MUSLIM+MALE+Putrajaya+LELAKI+Hospital-100819656.htm,MUSLIM | MALE | Putrajaya |LELAKI| Hospital,Condo / Services residence / Penthouse / Townhouse,,100,RM 150,Putrajaya
https://www.mudah.my/apartment-pangsapuri-putra-harmoni-presint-9-putrajaya-106393087.htm,"Apartment Pangsapuri Putra Harmoni, Presint 9, Putrajaya",Apartment,3,700,"RM 1,300",Putrajaya
https://www.mudah.my/fully-furnished-dwiputra-residence-condo-presint-8-putrajaya-106392710.htm,"[Fully Furnished] Dwiputra Residence Condo, Presint 8, Putrajaya",Condominium,3,950,"RM 2,200",Putrajaya
https://www.mudah.my/master-bedroom-for-rent-female-only-106392472.htm,Master Bedroom for Rent (FEMALE ONLY),Condo / Services residence / Penthouse / Townhouse,,300,"RM 1,250",Putrajaya
https://www.mudah.my/dekat-sekolah-kedai-pangsapuri-putra-damai-presint-11-putrajaya-106392334.htm,"[Dekat Sekolah, Kedai] Pangsapuri Putra Damai, Presint 11, Putrajaya",Apartment,3,700,"RM 1,200",Putrajaya
https://www.mudah.my/4-bilik-sebelah-sekolah-apartment-ppam-seruling-presint-5-putrajaya-106369866.htm,"[4 Bilik, Sebelah Sekolah] Apartment PPAM Seruling Presint 5 Putrajaya",Apartment,4,1500,"RM 1,500",Putrajaya
https://www.mudah.my/bilik-sewa-pangsapuri-putra-harmoni-flat-hijau-blok-a3-106391624.htm,Bilik Sewa Pangsapuri Putra Harmoni (Flat Hijau)  Blok A3,Apartment / Flat,,100,RM 280,Putrajaya
https://www.mudah.my/untuk-disewa-di-putrajaya-pangsapuri-putra-harmoni-106391619.htm,"Untuk disewa di putrajaya, pangsapuri putra harmoni",Apartment,3,900,RM 900,Putrajaya
https://www.mudah.my/ruang-pejabat-untuk-disewa-di-putrajaya-106390964.htm,Ruang Pejabat Untuk Disewa Di Putrajaya,Office space,,100,RM 250,Putrajaya
https://www.mudah.my/the-clio-residences-fully-furnish-1151sf-3-rooms-ioi-city-mall-106389831.htm,"The Clio Residences, Fully furnish, 1151sf, 3 rooms, IOI City Mall",Service Residence,3,1151,"RM 2,600",Putrajaya
https://www.mudah.my/Next+IMAS+NEXUS+SCHOOL+DWIPUTRA+RESIDENCES+Presint+15+Putrajaya-106069511.htm,Next IMAS NEXUS SCHOOL [DWIPUTRA RESIDENCES] Presint 15 Putrajaya,Condominium,3,1200,"RM 2,300",Putrajaya
https://www.mudah.my/Bilik+Master+Twin+Sharing+Perempuan+di+Dwiputra+Condo+Presint+15-105693823.htm,Bilik Master Twin-Sharing Perempuan di Dwiputra Condo Presint 15,Condo / Services residence / Penthouse / Townhouse,,500,RM 425,Putrajaya
https://www.mudah.my/may-intake-kemasukan-segera-female-tenant-only-106385878.htm,(MAY Intake) *Kemasukan Segera* FEMALE TENANT ONLY,Houses,,100,RM 487,Putrajaya
https://www.mudah.my/may-intake-kemasukan-segera-female-tenant-only-106385845.htm,(MAY Intake) *Kemasukan Segera* FEMALE TENANT ONLY,Houses,,1604,RM 487,Putrajaya
https://www.mudah.my/kitchen-cabinet-aircond-conezion-residences-ioi-city-mall-putrajaya-106384937.htm,"[Kitchen Cabinet,Aircond] Conezion Residences IOI City Mall Putrajaya",Service Residence,2,783,"RM 2,500",Putrajaya
https://www.mudah.my/fully-furnished-condominium-saujana-aster-presint-11-putrajaya-1043sq-106385168.htm,Fully Furnished Condominium Saujana Aster Presint 11 Putrajaya 1043sq,Condominium,3,1018,"RM 1,800",Putrajaya
https://www.mudah.my/terrace-2-storey-house-intermediate-presint-16-putrajaya-for-rent-106382878.htm,Terrace 2 Storey House Intermediate Presint 16 Putrajaya For Rent,Terraced House,4,1809,"RM 2,200",Putrajaya
https://www.mudah.my/teres-satu-tingkat-desa-pinggiran-putra-berhampiran-putrajaya-106383546.htm,Teres Satu Tingkat Desa Pinggiran Putra @ Berhampiran Putrajaya,1-storey Terraced House,3,1200,"RM 1,200",Putrajaya
https://www.mudah.my/sebelah-sekolah-apartment-ppam-seruling-presint-5-putrajaya-106340914.htm,[Sebelah Sekolah] Apartment PPAM Seruling Presint 5 Putrajaya,Apartment,3,1200,"RM 1,400",Putrajaya
https://www.mudah.my/Conezion+Ground+floor+shop+IOI+Resort+City+Putrajaya+IOI+City+Mall-104207105.htm,"Conezion, Ground floor shop, IOI Resort City, Putrajaya, IOI City Mall",Shop lot,,1292,"RM 5,200",Putrajaya
https://www.mudah.my/antara-residence-putrajaya-presint-5-condo-rent-106381429.htm,Antara Residence Putrajaya Presint 5 Condo Rent,Service Residence,1,583,"RM 1,600",Putrajaya
https://www.mudah.my/Puteri+Palma+Condo+Putrajaya+Opposite+ioi+City+Mall+For+Rent-105091887.htm,Puteri Palma Condo @ Putrajaya ( Opposite ioi City Mall) For Rent,Condominium,3,1515,"RM 2,500",Putrajaya
https://www.mudah.my/Idaman+Abadi+kajang+near+putra+cyber+jaya+south+puchong+IOI+city+mall-105959844.htm,Idaman Abadi kajang near putra cyber jaya south puchong IOI city mall,Condominium,3,1020,"RM 1,000",Putrajaya
https://www.mudah.my/Flora+Rosa+Putrajaya+Fully+Furnished-104661143.htm,Flora Rosa Putrajaya Fully Furnished,Condominium,3,1200,"RM 3,000",Putrajaya
https://www.mudah.my/pangsapuri-putra-damai-putrajaya-presint-11-106380871.htm,"Pangsapuri Putra Damai Putrajaya, Presint 11",Apartment,3,700,"RM 1,200",Putrajaya
https://www.mudah.my/setia-seraya-for-rent-fully-furnished-new-house-presint-15-putrajaya-106379412.htm,SETIA SERAYA FOR RENT [Fully Furnished] New House Presint 15 Putrajaya,Condominium,3,1002,"RM 2,200",Putrajaya
https://www.mudah.my/LAKE+VIEW+2+5+Storey+Zero+Lot+Bungalow+Presint+16+Putrajaya-106002053.htm,"LAKE VIEW 2.5 Storey Zero Lot Bungalow, Presint 16, Putrajaya",Zero-Lot Bungalow,6,5212,"RM 7,000",Putrajaya
https://www.mudah.my/for-rent-new-house-clio-2-next-ioi-mall-putrajaya-106379113.htm,FOR RENT [New House] Clio 2 Next ioi Mall Putrajaya,Service Residence,3,829,"RM 3,300",Putrajaya
https://www.mudah.my/1500sqft-ppam-selasih-presint-17-near-pudina-ketumbar-106312912.htm,"[1500sqft] Ppam Selasih Presint 17,Near pudina,ketumbar",Apartment,4,1500,"RM 1,500",Putrajaya
https://www.mudah.my/near-ammenities-2-5-storey-terrace-at-presint-8-putrajaya-106377799.htm,[Near Ammenities] 2.5 storey Terrace at Presint 8 Putrajaya,Terraced House,5,2500,"RM 3,000",Putrajaya
https://www.mudah.my/big-size-corner-shop-lot-shaftesbury-putrajaya-for-rent-106377798.htm,Big Size Corner Shop Lot @ Shaftesbury Putrajaya For Rent,Shop lot,,3083,"RM 15,000",Putrajaya
https://www.mudah.my/fully-furnished-dwiputra-residence-condo-presint-15-putrajaya-106206393.htm,"[Fully Furnished] Dwiputra Residence Condo, Presint 15, Putrajaya",Condominium,3,950,"RM 2,200",Putrajaya
https://www.mudah.my/+4+Bilik+Kabinet+Dapur+Apartment+Larai+Presint+6+Putrajaya-106123039.htm,"[4 Bilik, Kabinet Dapur] Apartment Larai Presint 6, Putrajaya",Apartment,4,1500,"RM 1,450",Putrajaya
https://www.mudah.my/rumah-untuk-disewa-apartment-for-rent-presint-5-putrajaya-106374774.htm,"RUMAH UNTUK DISEWA APARTMENT FOR RENT Presint 5, Putrajaya",Apartment,3,1200,"RM 1,300",Putrajaya
https://www.mudah.my/pangsapuri-putra-damai-presint-11-106374471.htm,Pangsapuri Putra Damai Presint 11,Flat,3,750,"RM 1,100",Putrajaya
https://www.mudah.my/Bilik+Twin+Sharing+Lelaki+di+Dwiputra+Condo+Presint+15-102904267.htm,Bilik Twin-Sharing Lelaki di Dwiputra Condo Presint 15,Condo / Services residence / Penthouse / Townhouse,,500,RM 350,Putrajaya
https://www.mudah.my/Bilik+Master+Twin+Sharing+Lelaki+di+Dwiputra+Condo+Presint+15-105609065.htm,Bilik Master Twin-Sharing Lelaki di Dwiputra Condo Presint 15,Condo / Services residence / Penthouse / Townhouse,,500,RM 425,Putrajaya
https://www.mudah.my/Bilik+SINGLE+LELAKI+Rumah+Baru+Presint+9+Putrajaya-103466085.htm,"Bilik SINGLE LELAKI Rumah Baru, Presint 9, Putrajaya",Apartment / Flat,,400,RM 500,Putrajaya
https://www.mudah.my/Bilik+Single+Lelaki+Presint+9+Putrajaya-105384929.htm,"Bilik Single Lelaki , Presint 9, Putrajaya",Apartment / Flat,,400,RM 440,Putrajaya
https://www.mudah.my/best-rent-putra-damai-putrajaya-106373882.htm,"Best Rent, Putra Damai, Putrajaya",Flat,3,700,"RM 1,200",Putrajaya
https://www.mudah.my/clio2-ioi-condominium-for-rent-106373803.htm,Clio2 IOI Condominium For Rent,Service Residence,3,950,"RM 2,600",Putrajaya
https://www.mudah.my/IOI+Conezion+Resort+City+Putrajaya-104752488.htm,IOI Conezion Resort City Putrajaya,Service Residence,2,780,"RM 2,000",Putrajaya
https://www.mudah.my/Shaftbury+Putrajaya+Alamanda+Luxury-92879248.htm,Shaftbury Putrajaya Alamanda Luxury,Service Residence,2,686,"RM 1,800",Putrajaya
https://www.mudah.my/Dwiputra+Putrajaya+Presint+15+House+For+Rent-102570575.htm,Dwiputra Putrajaya Presint 15 House For Rent,Apartment,4,1200,"RM 2,300",Putrajaya
https://www.mudah.my/Conezion+Residence+IOI+Resort+City+Putrajaya+F+furnished-91764313.htm,"Conezion Residence, IOI Resort City, Putrajaya F/furnished",Service Residence,3,986,"RM 2,500",Putrajaya
https://www.mudah.my/office-space-at-presint-15-putrajaya-106372301.htm,"Office space at Presint 15, Putrajaya",Office space,,90,RM 500,Putrajaya
https://www.mudah.my/room-to-rent-106372267.htm,room to rent,Apartment / Flat,,81,RM 400,Putrajaya
https://www.mudah.my/depo-1-1-uitm-putrajaya-xiamen-uni-kota-warisan-heriot-watt-uni-106371228.htm,"[Depo 1+1] UITM, Putrajaya, Xiamen Uni, Kota Warisan, Heriot-Watt Uni",Houses,,125,RM 630,Putrajaya
https://www.mudah.my/termurah-di-putrajaya-deposit-1-bulan-putra-damai-apartment-putrajaya-106370575.htm,Termurah di Putrajaya Deposit 1 Bulan Putra Damai Apartment Putrajaya,Flat,3,700,RM 900,Putrajaya
https://www.mudah.my/near-school-flora-rosa-condo-presint-11-putrajaya-106369820.htm,"[Near School] Flora Rosa Condo, Presint 11 Putrajaya",Condominium,2,829,"RM 1,600",Putrajaya
https://www.mudah.my/fully-furnished-apartment-ppam-larai-presint-6-putrajaya-106369743.htm,"[Fully Furnished] Apartment PPAM Larai Presint 6, Putrajaya",Apartment,3,1000,"RM 1,550",Putrajaya
https://www.mudah.my/putrajaya-bilik-sewa-privasi-bilik-sewa-perempuan-selesa-dan-sejuk-106361721.htm,[Putrajaya][Bilik Sewa Privasi] Bilik Sewa PEREMPUAN Selesa dan Sejuk,Apartment / Flat,,80,RM 550,Putrajaya
https://www.mudah.my/Office+lot+di+Presint+15+Putrajaya-105602120.htm,"Office lot di Presint 15, Putrajaya",Shop lot,,2357,"RM 3,800",Putrajaya
https://www.mudah.my/putrajaya-bilik-sewa-privasi-bilik-sewa-lelaki-selesa-dan-sejuk-106360924.htm,[Putrajaya][Bilik Sewa Privasi] Bilik Sewa LELAKI Selesa dan Sejuk,Apartment / Flat,,80,RM 550,Putrajaya
