Link,Name,Property Type,No of Rooms,Property Size (sq. ft),Monthly Rent,Property Address
https://www.mudah.my/bangolow-unit-in-tok-sira-jalan-teluk-sisek-106436501.htm,"Bangolow unit in Tok Sira, Jalan Teluk Sisek,",Bungalow House,5,2000,"RM 3,000",Pahang
https://www.mudah.my/gambang-jaya-ump-gambang-tol-gambang-106436487.htm,"Gambang Jaya, UMP, Gambang Tol, Gambang.",Semi-Detached House,3,1200,RM 950,Pahang
https://www.mudah.my/1st+Floor+Shop+lot+at+Mentakab+Star+City+Mentakab+Pahang-103612443.htm,"1st Floor Shop lot at Mentakab Star City, Mentakab, Pahang",Shop lot,,1400,RM 600,Pahang
https://www.mudah.my/murahhh-apartment-villa-dahlia-tanah-rata-cameron-highlands-106436012.htm,MURAHHH Apartment VILLA DAHLIA Tanah Rata Cameron Highlands,Apartment,3,1000,"RM 1,300",Pahang
https://www.mudah.my/bilik-single-premium-lelaki-106354235.htm,Bilik Single Premium Lelaki,Houses,,100,RM 400,Pahang
https://www.mudah.my/partially-furnished-double-storey-house-kuantan-town-106434873.htm,Partially Furnished Double Storey House Kuantan Town,2-storey Terraced House,4,1500,"RM 1,500",Pahang
https://www.mudah.my/Ground+Floor+Shop+Lot+Temerloh+Pahang+For+Rent-105336682.htm,"Ground Floor Shop Lot Temerloh, Pahang For Rent",Shop lot,,1300,"RM 1,200",Pahang
https://www.mudah.my/Tanah+kosong+gambang+ECRL+UMP+tepi+jalan+utama-93423070.htm,Tanah kosong gambang ECRL UMP tepi jalan utama,Mixed Development,,6,"RM 5,000",Pahang
https://www.mudah.my/shop-jalan-tun-ismail-for-rent-106434548.htm,Shop Jalan Tun Ismail FOR RENT,Shop lot,,1,"RM 3,000",Pahang
https://www.mudah.my/Shop+Somersquare+apartment+Goldenhills+Cameron+Highlands-104824383.htm,Shop @ Somersquare apartment @ Goldenhills @ Cameron Highlands,Shop lot,,840,"RM 3,000",Pahang
https://www.mudah.my/FURNISH+Apartment+Palas+Horizon+Residence+Brinchang+Cameron-105637438.htm,FURNISH Apartment Palas Horizon Residence Brinchang Cameron,Apartment,3,843,"RM 1,750",Pahang
https://www.mudah.my/fully-furnished-quintet-residence-tanah-rata-cameron-highlands-106434019.htm,"FULLY FURNISHED Quintet Residence Tanah Rata, Cameron Highlands",Condominium,3,1100,"RM 2,500",Pahang
https://www.mudah.my/Level+3+Unit+Cantik+Desa+Anthurium+Tanah+Rata+Cameron+Highlands-106152117.htm,Level 3 Unit Cantik Desa Anthurium Tanah Rata Cameron Highlands,Apartment,3,989,"RM 1,500",Pahang
https://www.mudah.my/Plaza+Temerloh+Apartment+For+Rent+Sale-106021773.htm,Plaza Temerloh Apartment For Rent & Sale,Apartment,3,850,RM 900,Pahang
https://www.mudah.my/rumah-sewa-belakang-bank-bsn-bank-islam-bee-huat-bandar-rompin-106433797.htm,Rumah Sewa Belakang Bank BSN / Bank Islam / Bee Huat Bandar Rompin,2-storey Terraced House,3,1000,RM 900,Pahang
https://www.mudah.my/main-town-area-kuantan-strategic-loactionfor-rent-106433028.htm,Main Town Area (Kuantan) Strategic LoactionFor Rent,Others,7,2840,"RM 24,000",Pahang
https://www.mudah.my/bilik-sewa-temerloh-lelaki-banglo-106430023.htm,Bilik Sewa Temerloh (Lelaki) Banglo,Houses,,150,RM 130,Pahang
https://www.mudah.my/+Rumah+Budget+murah+di+Tanjung+Lumpur-105685234.htm, Rumah  Budget murah di Tanjung Lumpur,1-storey Terraced House,3,1600,RM 850,Pahang
https://www.mudah.my/bilik-sewa-cantik-di-im3-dekat-kolej-widad-106428380.htm,Bilik Sewa Cantik di IM3 ( dekat Kolej Widad),Houses,,140,RM 240,Pahang
https://www.mudah.my/Office+space+Cameron+Highlands+Brinchang+-101960107.htm,"Office space Cameron Highlands, Brinchang,",Office space,,1356,"RM 1,800",Pahang
https://www.mudah.my/Bilik+Sewa+Wanita+di+IM+Atabara+Residence+Berdekatan+Kotasas-105752554.htm,Bilik Sewa Wanita di IM Atabara Residence- Berdekatan Kotasas,Houses,,160,RM 380,Pahang
https://www.mudah.my/Kedai+Pejabat+untuk+DISEWA+Di+IM7+Bandar+Indera+Mahkota-100482706.htm,"Kedai Pejabat untuk DISEWA Di IM7, Bandar Indera Mahkota",Office space,,1440,"RM 1,000",Pahang
https://www.mudah.my/Single+Storey+house+at+Jalan+Abd+Rashid+Kuantan+For+Rent-105755924.htm,Single Storey house at Jalan Abd Rashid Kuantan For Rent,1-storey Terraced House,3,1200,RM 700,Pahang
https://www.mudah.my/rumah-sewa-indera-sempurna-kuantan-pahang-106425705.htm,Rumah Sewa Indera Sempurna Kuantan Pahang,Terraced House,3,1300,RM 750,Pahang
https://www.mudah.my/temerloh-shoplot-for-rent-106425639.htm,temerloh shoplot for rent,Shop lot,,1800,"RM 2,000",Pahang
https://www.mudah.my/rumah-teres-dua-tingkat-di-taman-tas-kuantan-pahang-106423900.htm,"Rumah Teres Dua Tingkat di Taman TAS, Kuantan, Pahang",Terraced House,3,1300,RM 600,Pahang
https://www.mudah.my/kedai-bandar-baru-jaya-gading-106422184.htm,Kedai Bandar Baru Jaya Gading,Shop lot,,1000,"RM 2,000",Pahang
https://www.mudah.my/bilik-untuk-disewa-di-sungai-gau-kemasukan-segera-106421990.htm,"Bilik untuk Disewa di Sungai Gau ,Kemasukan Segera",Bungalow House,4,4000,RM 350,Pahang
https://www.mudah.my/office-lot-beside-megamall-106421951.htm,office lot beside megamall,Office space,,133,RM 800,Pahang
https://www.mudah.my/agricultural-land-106421503.htm,agricultural land,Agricultural,,2.25,RM 650,Pahang
https://www.mudah.my/rumah-untuk-disewa-im-2-106421087.htm,Rumah Untuk Disewa IM 2,2-storey Terraced House,4,2100,"RM 1,500",Pahang
https://www.mudah.my/apartment-service-for-rent-by-owner-106421086.htm,Apartment Service for Rent by Owner,Apartment,3,800,RM 950,Pahang
https://www.mudah.my/rumah-untuk-disewakan-106421019.htm,Rumah Untuk Disewakan,2-storey Terraced House,4,1400,"RM 1,400",Pahang
https://www.mudah.my/rumah-untuk-disewa-106420378.htm,Rumah untuk disewa,2-storey Terraced House,3,1400,"RM 1,200",Pahang
https://www.mudah.my/bilik-untuk-disewa-lelaki-106420366.htm,Bilik untuk disewa (lelaki),Houses,,120,RM 450,Pahang
https://www.mudah.my/warehouse-industrial-kuantan-106420311.htm,Warehouse Industrial Kuantan,Warehouse / Factory,,3500,"RM 3,000",Pahang
https://www.mudah.my/roadside-shoplot-kuantan-town-106419826.htm,Roadside Shoplot Kuantan Town,Shop lot,,4400,"RM 4,000",Pahang
https://www.mudah.my/Roadside+Land+Kuantan+with+Warong+Building-105242338.htm,Roadside Land Kuantan with Warong Building,Retail space,,3600,"RM 2,000",Pahang
https://www.mudah.my/Bilik+Sewa+Cun+di+Indera+Mahkota+8+sebelah+Hospital+UIA+-101872386.htm,Bilik Sewa Cun di Indera Mahkota 8 (sebelah Hospital UIA),Houses,,180,RM 250,Pahang
https://www.mudah.my/Bilik+Sewa+Cantik+Di+IM15+Kuantan+dekat+Kolej+Widad+-103865305.htm,Bilik Sewa Cantik Di IM15 Kuantan ( dekat Kolej Widad),Houses,,200,RM 250,Pahang
https://www.mudah.my/Tapak+Tanah+untuk+Disewa+Kuantan-105497610.htm,"Tapak Tanah untuk Disewa, Kuantan",Residential,,10000,"RM 1,000",Pahang
https://www.mudah.my/single-storey-kg-padang-106418881.htm,Single storey Kg Padang,1-storey Terraced House,3,1400,"RM 1,300",Pahang
https://www.mudah.my/single-storey-inderapura-jaya-106418885.htm,Single storey inderapura jaya,1-storey Terraced House,3,2600,RM 750,Pahang
https://www.mudah.my/balok-perdana-teres-setingkat-106418689.htm,Balok Perdana Teres Setingkat,1-storey Terraced House,3,1400,RM 900,Pahang
https://www.mudah.my/Pelindung+Double+Storey+Semi+D+House+For+Rent-105270228.htm,Pelindung Double Storey Semi D House For Rent,Semi-Detached House,4,3497,"RM 7,000",Pahang
https://www.mudah.my/Seri+Teruntum+Single+Storey+For+Rent+NEARBY+LHDN+HTAA+TOWN+-105693255.htm,Seri Teruntum Single Storey For Rent (NEARBY  LHDN HTAA TOWN),Terraced House,3,1500,"RM 1,200",Pahang
https://www.mudah.my/IM8+Single+Storey+House+For+Rent-106050161.htm,IM8 Single Storey House For Rent,Terraced House,3,1400,"RM 1,300",Pahang
https://www.mudah.my/Bukit+Istana+Double+Storey+Bunglow+House+For+Rent-106049845.htm,Bukit Istana Double Storey Bunglow House For Rent,Bungalow House,6,7849,"RM 6,500",Pahang
https://www.mudah.my/bilik-sewa-taman-psj-berhampiran-kuantan-balok-dan-gebeng-teres-106416907.htm,Bilik sewa Taman PSJ berhampiran kuantan balok dan gebeng( teres ),Houses,,21,RM 270,Pahang
https://www.mudah.my/Tembeling+resort+2+bedroom+fully+furnished+unit+for+rent-103653647.htm,Tembeling resort 2 bedroom fully furnished unit for rent,Service Residence,2,1050,"RM 2,500",Pahang
https://www.mudah.my/Mahkota+Valley+suite+studio+Fully+furnished+unit+for+rent-103750848.htm,Mahkota Valley suite studio Fully furnished unit for rent,Condominium,1,465,"RM 1,200",Pahang
https://www.mudah.my/rumah-untuk-disewa-106416136.htm,Rumah untuk disewa,Terraced House,3,1000,RM 700,Pahang
https://www.mudah.my/rumah-baru-untuk-disewa-di-bandar-jengka-pahang-106415679.htm,"Rumah baru untuk disewa di Bandar Jengka, Pahang",1-storey Terraced House,3,143,RM 950,Pahang
https://www.mudah.my/taman-kampung-padang-jaya-lelaki-laluan-exit-tol-kuantan-106414267.htm,"Taman Kampung Padang Jaya, lelaki, laluan exit tol Kuantan",Houses,,120,RM 300,Pahang
https://www.mudah.my/kuantan-apartment-for-rent-rental-price-negotiable-106414265.htm,Kuantan Apartment For Rent (rental price negotiable),Apartment,3,1100,"RM 1,650",Pahang
https://www.mudah.my/rumah-sewa-di-kotasas-berdekatan-ppsas-106414136.htm,Rumah Sewa di Kotasas berdekatan PPSAS,1-storey Terraced House,3,1540,"RM 1,200",Pahang
https://www.mudah.my/d-naz-muslim-apartment-106414112.htm,D'Naz Muslim Apartment,Apartment,3,780,"RM 1,300",Pahang
https://www.mudah.my/sewa-bandar-rumah-jln-tun-ismail-kuantan-106410743.htm,SEWA Bandar Rumah Jln Tun Ismail Kuantan,Townhouse,3,1200,RM 880,Pahang
https://www.mudah.my/sea-view-imperium-residence-kuantan-106410053.htm,Sea View Imperium Residence Kuantan,Service Residence,2,860,"RM 3,010",Pahang
https://www.mudah.my/sewa-bilik-taman-psj-berhampiran-kuantan-balok-dan-gebeng-teres-106409975.htm,Sewa Bilik Taman PSJ berhampiran kuantan balok dan gebeng( teres ),Houses,,12,RM 270,Pahang
https://www.mudah.my/office-for-rent-star-city-kuantan-106408704.htm,"Office for Rent @ Star City, Kuantan",Office space,,1200,"RM 1,200",Pahang
https://www.mudah.my/studio-apartment-for-rent-mahkota-valley-kuantan-106408711.htm,"Studio Apartment for Rent @ Mahkota Valley, Kuantan",Condominium,2,465,"RM 1,700",Pahang
https://www.mudah.my/Bilik+Sewa+Lelaki+SG+Ular+near+Gebeng+MCKIP+Pelabuhan+Ktn-99702884.htm,"Bilik Sewa Lelaki @ SG Ular near Gebeng, MCKIP, Pelabuhan Ktn",Houses,,1400,RM 250,Pahang
https://www.mudah.my/geo38-residence-938sqft-2r2b-reno-for-rent-genting-highland-106406633.htm,"[GEO38 RESIDENCE] 938sqft, 2R2B + Reno FOR RENT @ Genting Highland",Condominium,2,938,"RM 3,300",Pahang
https://www.mudah.my/good-condition-genting-ria-apartment-1100sqft-genting-highlands-106405499.htm,GOOD CONDITION!! Genting Ria Apartment 1100sqft @ Genting Highlands,Apartment,3,1100,"RM 7,000",Pahang
https://www.mudah.my/Bilik+Lelaki+Premium+belakang+HTAA+LHDN+Lengkap+Cleaner+Coway+WIFI-106085828.htm,Bilik Lelaki Premium belakang HTAA/LHDN Lengkap Cleaner/Coway/WIFI,Houses,,200,RM 490,Pahang
https://www.mudah.my/Kuantan+Pandan+Aman-103456558.htm,Kuantan Pandan Aman,Terraced House,3,2800,"RM 1,300",Pahang
https://www.mudah.my/Taman+Shahzan+IM+3+1ST+FLOOR+Office+Space+for+Rent+-105840934.htm,Taman Shahzan IM 3 (1ST FLOOR Office Space for Rent),Office space,,1680,"RM 1,100",Pahang
https://www.mudah.my/imperium-residence-kuantan-unit-ready-for-home-stay-business-106402604.htm,"Imperium Residence, Kuantan Unit Ready for Home stay Business",Service Residence,1,405,"RM 1,800",Pahang
https://www.mudah.my/genting-view-resort-kempas-apartment-2r2b-106402064.htm,Genting View Resort Kempas Apartment 2R2B,Apartment,2,828,"RM 2,300",Pahang
https://www.mudah.my/villa-in-the-musang-king-orchard-106399868.htm,Villa in the Musang King Orchard,Bungalow House,8,5000,"RM 10,000",Pahang
https://www.mudah.my/bilik-sewa-di-bukit-sekilau-106398313.htm,bilik sewa di bukit sekilau,Houses,,30,RM 300,Pahang
https://www.mudah.my/rumah-teres-untuk-disewa-di-gambang-kuantan-berhampiran-ump-106397890.htm,"Rumah Teres Untuk Disewa di Gambang, Kuantan (Berhampiran UMP)",Terraced House,3,1163,RM 900,Pahang
https://www.mudah.my/Rumah+Sewa+berdekatan+UMP+Gambang-105282643.htm,Rumah Sewa berdekatan UMP Gambang,Semi-Detached House,3,1150,"RM 1,000",Pahang
https://www.mudah.my/double-storey-terrace-semambu-baru-kuantan-untuk-disewa-106396514.htm,"Double Storey Terrace Semambu Baru, Kuantan untuk disewa",2-storey Terraced House,4,2000,"RM 1,500",Pahang
https://www.mudah.my/2room-seaview-tg-lumpur-apartment-106395664.htm,2room seaview Tg Lumpur apartment,Service Residence,2,860,"RM 3,400",Pahang
https://www.mudah.my/Teres+setingkat+Seberang+Balok+Gebeng-104960146.htm,Teres setingkat Seberang Balok Gebeng,Terraced House,3,1088,RM 750,Pahang
https://www.mudah.my/bilik-sewa-lelaki-utk-disewa-di-bandar-putra-tg-lumpur-kuantan-106394961.htm,Bilik sewa lelaki utk disewa di Bandar Putra Tg Lumpur Kuantan,Houses,,200,RM 450,Pahang
https://www.mudah.my/Desa+murni+land+for+telco+tower+rental-92341866.htm,Desa murni land for telco tower rental,Residential,,0.25,"RM 5,000",Pahang
https://www.mudah.my/rumah-untuk-di-sewa-temerloh-pahang-106392479.htm,"Rumah Untuk Di Sewa Temerloh, Pahang",Semi-Detached House,2,800,RM 450,Pahang
https://www.mudah.my/perfect-place-to-relax-after-a-day-of-stress-106391572.htm,Perfect place to relax after a day of stress.,Service Residence,1,405,"RM 1,800",Pahang
https://www.mudah.my/Bunga+Raya+Apartment+At+Gohtong+Jaya+Genting+Highlands-106080058.htm,"Bunga Raya Apartment At Gohtong Jaya , Genting Highlands",Apartment,3,933,"RM 3,000",Pahang
https://www.mudah.my/bunga-raya-apartment-at-gohtong-jaya-genting-highlands-106197207.htm,"Bunga Raya Apartment At Gohtong Jaya , Genting Highlands",Apartment,2,650,"RM 1,800",Pahang
https://www.mudah.my/double-story-corner-lot-for-rent-106391247.htm,Double Story Corner Lot For Rent,2-storey Terraced House,5,1500,"RM 5,000",Pahang
https://www.mudah.my/Taman+Inderapura+Rumah+luas+termurah+untuk+disewa-106041227.htm,Taman Inderapura | Rumah luas termurah untuk disewa,Others,4,1920,RM 850,Pahang
https://www.mudah.my/mahkota-valley-high-floor-2-room-2-aircond-near-uia-kmc-106390006.htm,Mahkota Valley High Floor (2 Room/2 Aircond) Near UIA & KMC,Condominium,2,483,"RM 1,000",Pahang
https://www.mudah.my/Samutra+apartment+IM+8+owner+-101376309.htm,Samutra apartment IM 8 (owner),Apartment,3,1200,RM 800,Pahang
https://www.mudah.my/tingkat-1-1st-floor-bandar-raub-perdana-raub-pahang-106388430.htm,"Tingkat 1 @ 1st Floor, Bandar Raub Perdana, Raub, Pahang",Office space,,1600,"RM 1,300",Pahang
https://www.mudah.my/studio-apartment-untuk-disewa-segera-berhadapan-ump-gambang-106387803.htm,Studio Apartment Untuk Disewa Segera Berhadapan UMP Gambang,Studio,1,517,"RM 1,000",Pahang
https://www.mudah.my/one-room-mawar-apartment-at-gohtong-jaya-for-rent-106387545.htm,One Room Mawar Apartment at Gohtong Jaya for Rent,Apartment,1,600,"RM 1,700",Pahang
https://www.mudah.my/rumah-belakang-sk-mat-kilau-utk-disewa-106386612.htm,Rumah belakang SK Mat Kilau utk disewa,Terraced House,3,1200,RM 680,Pahang
https://www.mudah.my/taman-tas-kuantan-terrace-single-storey-106386103.htm,"TAMAN TAS , KUANTAN - Terrace Single Storey",Terraced House,3,1760,RM 950,Pahang
https://www.mudah.my/Unit+Facing+Playground+P2+Kotasas+Untuk+Disewa+Segera-105847474.htm,Unit Facing Playground P2 Kotasas - Untuk Disewa Segera,1-storey Terraced House,4,1500,"RM 1,400",Pahang
https://www.mudah.my/lot-kedai-untuk-disewa-106385866.htm,Lot Kedai Untuk Disewa,Retail space,,1600,"RM 2,300",Pahang
https://www.mudah.my/IM7+1st+Floor+Office+Space+for+Rent-105791239.htm,IM7  1st Floor Office Space for Rent,Office space,,1440,"RM 1,500",Pahang
https://www.mudah.my/rumah-untuk-disewa-di-kuantan-106384941.htm,Rumah untuk disewa di Kuantan,Terraced House,3,1500,RM 800,Pahang
https://www.mudah.my/mahkota-valley-corner-shop-lot-rental-106384286.htm,Mahkota Valley Corner Shop Lot Rental,Shop lot,,1400,"RM 4,500",Pahang
https://www.mudah.my/ground-floor-single-room-5mins-to-ecm-106384279.htm,Ground Floor Single Room (5mins to ECM),Houses,,350,RM 430,Pahang
https://www.mudah.my/bilik-sewa-di-pelindung-beserah-106384233.htm,Bilik Sewa di Pelindung Beserah,Houses,,200,RM 350,Pahang
https://www.mudah.my/rumah-untuk-disewa-di-taman-mentiga-pekan-pahang-106383448.htm,"Rumah untuk disewa di Taman Mentiga, Pekan, Pahang",1-storey Terraced House,3,1400,RM 600,Pahang
https://www.mudah.my/Taman+Promenade+Villa+Tanjung+Lumpur+Kuantan-105799860.htm,Taman Promenade Villa Tanjung Lumpur Kuantan,2-storey Terraced House,4,1464,"RM 1,500",Pahang
https://www.mudah.my/Kuantan+Starcity+Shop+Office+1st+Floor+to+Let-105222814.htm,Kuantan Starcity Shop Office 1st Floor to Let,Shop lot,,2024,"RM 1,600",Pahang
https://www.mudah.my/semi-d-taman-beserah-106381815.htm,Semi D Taman Beserah,Semi-Detached House,3,2500,"RM 1,100",Pahang
https://www.mudah.my/bilik-sewa-temerloh-lelaki-banglo-106381796.htm,Bilik Sewa Temerloh (Lelaki) Banglo,Houses,,350,RM 185,Pahang
https://www.mudah.my/bilik-untuk-disewa-kuantan-106380036.htm,Bilik untuk disewa (Kuantan),Houses,,250,RM 310,Pahang
https://www.mudah.my/bilik-sewa-perempuan-rumah-setingkat-setengah-di-cherating-kuantan-106379705.htm,"Bilik Sewa Perempuan Rumah Setingkat Setengah di Cherating, Kuantan‼️",Houses,,694,RM 240,Pahang
https://www.mudah.my/bilik-sewa-perempuan-rumah-setingkat-setengah-di-cherating-kuantan-106378740.htm,"Bilik Sewa Perempuan Rumah Setingkat Setengah di Cherating, Kuantan",Houses,,694,RM 360,Pahang
https://www.mudah.my/rumah-sebuah-106378683.htm,rumah sebuah,Others,3,1400,RM 750,Pahang
https://www.mudah.my/bukit-sekilau-house-for-rent-106378677.htm,Bukit Sekilau House for rent,2-storey Terraced House,6,1476,"RM 1,600",Pahang
https://www.mudah.my/Bilik+Sewa+Bandar+Kuantan+Lelaki+-104641916.htm,Bilik Sewa Bandar Kuantan [Lelaki],Houses,,100,RM 260,Pahang
https://www.mudah.my/Bilik+Sewa+Balok+Gebeng-79665959.htm,Bilik Sewa Balok Gebeng,Houses,,1000,RM 250,Pahang
https://www.mudah.my/Bilik+Sewa+3min+to+ECM+Free+WiFi+Fully+Furnish-105861966.htm,Bilik Sewa | ✓3min to ECM | Free WiFi & Fully Furnish,Houses,,1000,RM 260,Pahang
https://www.mudah.my/Bilik+Sewa+Bandar+Kuantan+Lelaki+-106062444.htm,Bilik Sewa Bandar Kuantan [Lelaki],Houses,,200,RM 260,Pahang
https://www.mudah.my/apartment-sewa-bulanan-di-tanah-rata-cameron-highlands-106375348.htm,Apartment Sewa Bulanan di Tanah Rata Cameron Highlands,Apartment,2,800,"RM 1,200",Pahang
https://www.mudah.my/rumah-semi-d-fully-furnished-106374705.htm,rumah semi-d fully furnished,Semi-Detached House,3,2800,"RM 1,700",Pahang
https://www.mudah.my/bilik-sewa-astaka-village-bandar-putra-yayasan-pahang-bandar-kuantan-106373912.htm,Bilik Sewa Astaka Village Bandar Putra Yayasan Pahang Bandar Kuantan,Houses,,150,RM 450,Pahang
https://www.mudah.my/rumah-sewa-indera-mahkota-106373853.htm,Rumah Sewa Indera Mahkota ,2-storey Terraced House,3,70,RM 900,Pahang
https://www.mudah.my/perumah-peramu-maju-tanjung-lumpur-106372785.htm,Perumah Peramu Maju (Tanjung Lumpur),Semi-Detached House,4,100,RM 800,Pahang
https://www.mudah.my/bilik-sewa-mentakab-perempuan-shj-106372782.htm,Bilik Sewa Mentakab (Perempuan Shj),Apartment / Flat,,600,RM 200,Pahang
https://www.mudah.my/bilik-untuk-disewa-106372658.htm,Bilik untuk Disewa,Houses,,150,RM 300,Pahang
https://www.mudah.my/Rumah+baru+untuk+disewa+di+Pinggiran+Putra+2+Tanjung+Lumpur-105819513.htm,Rumah baru untuk disewa di Pinggiran Putra 2 Tanjung Lumpur,1-storey Terraced House,3,1400,RM 700,Pahang
https://www.mudah.my/bilik-untuk-di-sewa-106371263.htm,Bilik Untuk Di Sewa,Houses,,85,RM 300,Pahang
https://www.mudah.my/taman-belenggu-resindence-untuk-disewa-106371248.htm,taman belenggu resindence untuk disewa,Terraced House,3,20,RM 650,Pahang
https://www.mudah.my/bilik-sewa-lelaki-106371072.htm,Bilik Sewa Lelaki,Houses,,120,RM 220,Pahang
https://www.mudah.my/rumah-hujung-bersebelahan-dengan-tnb-dan-kejiranan-100-bumiputra-106371048.htm,rumah hujung bersebelahan dengan TNB dan kejiranan 100% bumiputra,Semi-Detached House,4,1390,"RM 1,200",Pahang
https://www.mudah.my/Kedai+Untuk+Disewa+Taman+Tas+Ria-105935632.htm,Kedai Untuk Disewa @ Taman Tas Ria,Shop lot,,1316,"RM 2,200",Pahang
https://www.mudah.my/seri-kuantan-double-storey-near-888-food-court-satay-zul-star-city-106369157.htm,"Seri Kuantan Double Storey near 888 food court, Satay Zul, Star City",2-storey Terraced House,4,1760,"RM 1,400",Pahang
https://www.mudah.my/seri-setali-jln-air-putih-double-storey-near-to-semambu-eng-hong-tmg-106369054.htm,"Seri Setali @ Jln Air Putih Double Storey near to Semambu Eng Hong,TMG",2-storey Terraced House,4,1400,"RM 1,350",Pahang
https://www.mudah.my/Apartment+untuk+disewa-105268360.htm,Apartment untuk disewa,Flat,3,800,RM 700,Pahang
https://www.mudah.my/Bilik+Premium+Wanita+near+HTAA+Bdr+KTN+Giant+lngkap+Coway+Cleaner+WIFI-105360262.htm,Bilik Premium Wanita near HTAA/Bdr KTN/Giant lngkap Coway/Cleaner/WIFI,Houses,,500,RM 490,Pahang
https://www.mudah.my/rumah-semi-d-indera-sempurna-untuk-di-sewa-106363346.htm,Rumah Semi-D Indera Sempurna untuk di sewa,Semi-Detached House,3,1200,"RM 1,000",Pahang
https://www.mudah.my/SAS+PROMENADE+Tanjung+Lumpur+Sebelah+KPJ+Hospital-104046322.htm,SAS PROMENADE Tanjung Lumpur Sebelah KPJ Hospital,2-storey Terraced House,5,1500,"RM 1,500",Pahang
https://www.mudah.my/partially-furnished-2-storey-terrace-peramu-tanjung-lumpur-106361283.htm,Partially Furnished 2 Storey Terrace Peramu Tanjung Lumpur,2-storey Terraced House,4,1400,"RM 1,300",Pahang
https://www.mudah.my/shop-lot-untuk-disewa-106359426.htm,Shop Lot Untuk Disewa,Shop lot,,1400,"RM 1,300",Pahang
https://www.mudah.my/Seri+Fajar+jalan+Gambang+batu+14+semi+d+for+rent-103780520.htm,"Seri Fajar jalan Gambang batu 14 ,semi d for rent",Semi-Detached House,3,1500,RM 900,Pahang
https://www.mudah.my/6-375-ac-mentakab-sawmill-factory-for-rent-106358383.htm,6.375 ac Mentakab Sawmill Factory For Rent,Warehouse / Factory,,277695,"RM 38,000",Pahang
https://www.mudah.my/lrg-kampung-tiram-jaya-single-semi-d-house-for-rent-good-condition-106358279.htm,"Lrg kampung tiram Jaya, single semi d house for rent good condition",Semi-Detached House,4,3070,"RM 1,200",Pahang
https://www.mudah.my/taman-seri-layang-mentakab-106354268.htm,"taman seri layang,mentakab",Terraced House,2,1001,RM 750,Pahang
https://www.mudah.my/rumah-semi-d-untuk-disewa-di-gambang-damai-kemasukan-mei-2024-106354266.htm,RUMAH SEMI D UNTUK DISEWA DI GAMBANG DAMAI – Kemasukan Mei 2024,Semi-Detached House,5,2925,RM 800,Pahang
https://www.mudah.my/two-storey-corner-house-near-iium-kmc-wifi-netflix-astro-coway-106353443.htm,"Two Storey Corner House - Near IIUM, KMC - WIFI, NETFLIX, ASTRO, COWAY",Cluster House,4,2000,"RM 4,500",Pahang
https://www.mudah.my/Taman+Makmur+Jaya+2+Karak+Partially+furnished+Corner+lot+with+big+land-102716065.htm,Taman Makmur Jaya 2 Karak Partially furnished Corner lot with big land,2-storey Terraced House,4,2000,"RM 1,800",Pahang
https://www.mudah.my/kota-sas-jalan-by-pass-ktn-kmm-iium-hospital-kmc-106350180.htm,"Kota SAS, Jalan By Pass Ktn-Kmm, IIUM, Hospital KMC",2-storey Terraced House,4,1600,"RM 1,200",Pahang
