Link,Name,Property Type,No of Rooms,Property Size (sq. ft),Monthly Rent,Property Address
https://www.mudah.my/menglembu-jalan-lahat-main-road-factory-high-visilibity-area-106440079.htm,"Menglembu Jalan Lahat Main Road Factory, High Visilibity Area",Warehouse / Factory,,17600,"RM 13,000",Perak
https://www.mudah.my/bercham-double-storey-house-for-rent-106440259.htm,Bercham Double Storey House For Rent,2-storey Terraced House,3,1200,"RM 1,000",Perak
https://www.mudah.my/rumah-iskandar-perdana-jarak-jalan-kaki-ke-sekolah-untuk-disewa-106439789.htm,Rumah Iskandar Perdana Jarak Jalan Kaki Ke Sekolah Untuk Disewa,1-storey Terraced House,3,1200,RM 500,Perak
https://www.mudah.my/g-g-3-phase-electric-with-big-room-office-factory-for-rent-menglembu-106439715.htm,G&g 3 phase electric with big room office factory for rent @ Menglembu,Warehouse / Factory,,5400,"RM 2,700",Perak
https://www.mudah.my/partially-furniture-chinese-area-dsth-for-rent-taman-chemor-106439871.htm,Partially furniture chinese area dsth for rent @ Taman Chemor,2-storey Terraced House,4,1400,"RM 1,500",Perak
https://www.mudah.my/bercham-anjung-bercham-big-double-storey-corner-house-facing-field-for-106439658.htm,Bercham Anjung Bercham Big Double Storey Corner House Facing Field For,2-storey Terraced House,4,3800,"RM 1,300",Perak
https://www.mudah.my/menglembu1-5-storey-semi-d-factory-for-rent-106439454.htm,Menglembu1.5 Storey Semi-D Factory For Rent,Warehouse / Factory,,5400,"RM 2,700",Perak
https://www.mudah.my/high-floor-furnished-with-nice-view-condo-for-rent-sale-golf-vista-106439575.htm,High floor furnished with nice view condo for rent/sale @ Golf Vista,Apartment,3,1377,"RM 1,900",Perak
https://www.mudah.my/rental-ipoh-garden-jalan-perajurit-106439489.htm,Rental Ipoh Garden - Jalan Perajurit,2-storey Terraced House,4,1600,"RM 1,000",Perak
https://www.mudah.my/ipoh-taman-ampang-double-storey-house-for-rent-106439153.htm,Ipoh Taman Ampang Double Storey House For Rent,2-storey Terraced House,5,1650,RM 800,Perak
https://www.mudah.my/house-for-rent-106439280.htm,House for Rent,2-storey Terraced House,4,1584,"RM 1,500",Perak
https://www.mudah.my/tingkat-bawah-pangsapuri-samudera-fully-furnished-106383167.htm,Tingkat bawah Pangsapuri Samudera Fully furnished,Apartment,3,950,RM 950,Perak
https://www.mudah.my/roadside-land-with-building-for-rent-106438762.htm,Roadside land with building for rent,Commercial,,0.18,"RM 3,500",Perak
https://www.mudah.my/female-middle-room-for-rent-nearby-ipoh-town-hrpb-greentown-qiu-unikl-106438465.htm,Female Middle Room for rent Nearby Ipoh Town /HRPB/Greentown/Qiu/UniKL,Condo / Services residence / Penthouse / Townhouse,,1085,RM 800,Perak
https://www.mudah.my/botani-seri-tecoma-condo-for-rent-level-5-2-parking-3-bedr-106438219.htm,Botani Seri tecoma condo for rent 🏠🏠  ✅ Level 5 ✅ 2 parking ✅ 3 Bedr,Condominium,3,1200,"RM 1,600",Perak
https://www.mudah.my/klebang-casa-idaman-apartment-for-rent-106437992.htm,Klebang Casa Idaman Apartment For Rent,Apartment,3,840,RM 800,Perak
https://www.mudah.my/first-floor-corner-shop-at-menglembu-106437989.htm,First Floor Corner Shop at Menglembu,Shop lot,,1750,"RM 1,000",Perak
https://www.mudah.my/rumah-teres-2-tingkat-3-bilik-taman-ampang-free-tenancy-agreement-106438061.htm,RUMAH TERES 2 TINGKAT 3 BILIK [Taman Ampang] Free Tenancy Agreement,2-storey Terraced House,3,1500,RM 750,Perak
https://www.mudah.my/klebang-prima-single-storey-semi-d-house-for-rent-106437819.htm,Klebang Prima Single Storey Semi D House For Rent,Semi-Detached House,4,3400,"RM 1,200",Perak
https://www.mudah.my/rumah-untuk-di-sewa-chemor-perak-106437922.htm,Rumah Untuk Di Sewa Chemor Perak,1-storey Terraced House,3,1400,RM 700,Perak
https://www.mudah.my/residensi-prima-kampung-paloh-unit-for-rent-106437904.htm,Residensi Prima Kampung Paloh Unit For Rent,Apartment,3,1000,"RM 2,000",Perak
https://www.mudah.my/taman-pinji-mewah-double-storey-terrace-house-for-rent-106437710.htm,Taman Pinji Mewah Double Storey Terrace House For Rent,2-storey Terraced House,4,1400,"RM 1,000",Perak
https://www.mudah.my/semi-d-2-tingkat-di-taman-megah-sitiawan-untuk-disewa-106437866.htm,Semi D 2 Tingkat Di Taman Megah Sitiawan Untuk Disewa,2-storey Terraced House,4,988,RM 650,Perak
https://www.mudah.my/land-for-rent-tanah-sewa-seri-manjung-perak-106437858.htm,Land For Rent / Tanah Sewa Seri Manjung Perak ,Commercial,,0.5,RM 500,Perak
https://www.mudah.my/meru-valley-golf-resort-high-floor-corner-unit-for-rent-106437450.htm,Meru Valley Golf Resort High Floor Corner Unit For Rent,Condominium,4,1377,"RM 1,950",Perak
https://www.mudah.my/Ground+Floor+Shop+at+Ipoh+South+Gate-105656003.htm,Ground Floor Shop at Ipoh South Gate,Shop lot,,1400,"RM 3,500",Perak
https://www.mudah.my/taman-klebang-jaya-double-storey-terrace-house-for-rent-106437060.htm,Taman Klebang Jaya Double Storey Terrace House For Rent,2-storey Terraced House,3,1400,RM 700,Perak
https://www.mudah.my/residensi-prima-falim-modern-design-unit-for-rent-106437218.htm,Residensi Prima Falim Modern Design Unit For rent,Apartment,3,895,"RM 1,600",Perak
https://www.mudah.my/Sri+iskandar+sidec+belakang+uitm-105972780.htm,Sri iskandar sidec belakang uitm,1-storey Terraced House,3,1200,RM 750,Perak
https://www.mudah.my/sky-garden-condominium-unit-for-rent-106436855.htm,Sky garden condominium Unit For Rent,Condominium,3,1440,"RM 1,300",Perak
https://www.mudah.my/fully-furnised-room-in-condo-casa-klebang-near-aeon-klebang-ipoh-106436225.htm,Fully furnised room in Condo Casa Klebang near aeon klebang ipoh,Condo / Services residence / Penthouse / Townhouse,,500,RM 370,Perak
https://www.mudah.my/bilik-untuk-disewa-taman-canning-ipoh-106436216.htm,Bilik untuk disewa / Taman Canning Ipoh,Houses,,2000,RM 450,Perak
https://www.mudah.my/Shop+Seri+Iskandar+IUS+Lestari+Facing+Main+Road+Ipoh+Lumut+Highway-104839893.htm,"Shop Seri Iskandar, IUS Lestari, Facing Main Road Ipoh-Lumut Highway",Retail space,,1400,"RM 2,300",Perak
https://www.mudah.my/first-floor-at-trails-of-kampar-106435509.htm,First floor at trails of kampar ,Townhouse Condo,3,1099,"RM 1,400",Perak
https://www.mudah.my/rumah-sewa-di-kg-timah-tg-tualang-106435506.htm,rumah sewa di kg timah tg tualang,Others,3,1000,RM 350,Perak
https://www.mudah.my/rumah-sewa-di-tmn-hijau-sitiawan-perak-106435491.htm,Rumah Sewa di Tmn Hijau Sitiawan Perak ,Terraced House,2,850,RM 380,Perak
https://www.mudah.my/behrang-stesen-shop-lot-for-rent-106435320.htm,Behrang Stesen Shop Lot for Rent,Shop lot,,1000,"RM 3,000",Perak
https://www.mudah.my/taman-wah-keong-ipoh-garden-double-storey-terrace-house-for-rent-106435210.htm,"Taman Wah Keong, Ipoh Garden Double Storey Terrace House For Rent",2-storey Terraced House,4,1800,"RM 1,200",Perak
https://www.mudah.my/pasir-puteh-gunung-rapat-room-for-rent-106435074.htm,Pasir Puteh / Gunung Rapat room for rent,Houses,,300,RM 500,Perak
https://www.mudah.my/gated-guarded-double-storey-corner-meru-desa-park-106434842.htm,Gated-Guarded Double Storey Corner @ Meru Desa Park,2-storey Terraced House,5,2240,"RM 2,750",Perak
https://www.mudah.my/ipoh-garden-east-bercham-single-storey-house-for-rent-ipoh-perak-106434637.htm,Ipoh Garden East Bercham Single Storey House For Rent Ipoh Perak,1-storey Terraced House,3,1200,RM 700,Perak
https://www.mudah.my/Tambun+The+Haven+Condominium+For+Rent+Ipoh+Perak-105695981.htm,Tambun The Haven Condominium For Rent Ipoh Perak,Service Residence,3,1524,"RM 2,000",Perak
https://www.mudah.my/bercham-flat-for-rent-taman-pakatan-ipoh-perak-106434566.htm,Bercham Flat For Rent Taman Pakatan Ipoh Perak,Flat,2,570,RM 500,Perak
https://www.mudah.my/fully-furnised-room-in-bandar-baru-sri-klebang-near-aeon-klebang-106434527.htm,Fully Furnised Room in bandar baru sri klebang near aeon klebang,Houses,,500,RM 350,Perak
https://www.mudah.my/rumah-untuk-disewa-taman-panglima-taiping-106434513.htm,"Rumah Untuk Disewa – Taman Panglima, Taiping",1-storey Terraced House,3,1200,"RM 1,000",Perak
https://www.mudah.my/rumah-banglo-3-bilik-tidur-di-taman-long-jaafar-f-taiping-106434505.htm,"Rumah Banglo 3 Bilik Tidur di Taman Long Jaafar (F), Taiping",Bungalow House,3,5400,"RM 1,000",Perak
https://www.mudah.my/Teres+setingkat+end+lot+teluk+intan-105643246.htm,Teres setingkat end lot teluk intan,1-storey Terraced House,3,1200,RM 790,Perak
https://www.mudah.my/rumah-sewa-teluk-intan-106433907.htm,Rumah Sewa Teluk intan,Terraced House,3,1000,RM 850,Perak
https://www.mudah.my/Bilik+eklutif+manjung-74298276.htm,Bilik eklutif manjung,Houses,,500,RM 380,Perak
https://www.mudah.my/cheap-rent-fully-furnish-gate-guard-marbella-panorama-lapangan-perdana-106433383.htm,Cheap Rent Fully Furnish Gate&guard Marbella Panorama Lapangan Perdana,2-storey Terraced House,4,2000,"RM 2,000",Perak
https://www.mudah.my/klebang-ria-double-storey-house-for-rent-106432276.htm,Klebang Ria Double Storey House For Rent,2-storey Terraced House,4,1400,"RM 1,100",Perak
https://www.mudah.my/bandar-seri-botani-seri-beringin-double-storey-house-for-rent-106432148.htm,Bandar Seri Botani Seri Beringin Double Storey House For Rent,2-storey Terraced House,4,1600,"RM 1,200",Perak
https://www.mudah.my/Ipoh+Jalan+Kampar+Facing+Main+Road+Ground+Floor+Shoplot+For+Rent-104810100.htm,Ipoh Jalan Kampar Facing Main Road Ground Floor Shoplot For Rent,Shop lot,,1400,"RM 1,350",Perak
https://www.mudah.my/Bandar+Seri+Botani+Shoplot+Ground+Floor+For+Rent-104810071.htm,Bandar Seri Botani Shoplot Ground Floor For Rent,Shop lot,,1400,"RM 1,800",Perak
https://www.mudah.my/Bandar+Seri+Botani+Shoplot+Ground+Floor+Facing+Main+Road+For+Rent-104810055.htm,Bandar Seri Botani Shoplot Ground Floor Facing Main Road For Rent,Shop lot,,1680,"RM 2,200",Perak
https://www.mudah.my/botani-beringin-double-storey-house-for-rent-106431911.htm,Botani Beringin Double Storey House For Rent,2-storey Terraced House,4,1400,"RM 1,200",Perak
https://www.mudah.my/cempaka-good-located-2-storey-house-106431869.htm,CEMPAKA Good located 2 storey House,2-storey Terraced House,3,840,RM 600,Perak
https://www.mudah.my/pine-park-at-sri-klebang-106245205.htm,Pine Park at Sri Klebang,Terraced House,4,1650,"RM 1,700",Perak
https://www.mudah.my/2-car-park-new-studio-high-floor-anderson-ipoh-town-kinta-riverfront-f-106431460.htm,2 Car Park New Studio High Floor Anderson Ipoh Town Kinta Riverfront F,Condominium,1,519,"RM 1,200",Perak
https://www.mudah.my/rumah-untuk-disewa-puncak-bogainvellea-106431076.htm,rumah untuk disewa (puncak bogainvellea),Terraced House,5,2060,RM 800,Perak
https://www.mudah.my/taiping-aulong-taman-kami-big-land-corner-lot-house-for-rent-106431057.htm,Taiping Aulong Taman Kami Big Land Corner Lot House For Rent,1-storey Terraced House,3,4550,"RM 1,300",Perak
https://www.mudah.my/few-fully-furnished-room-best-deal-in-town-106431042.htm,few fully furnished room. Best deal in town,Sharing a house / Flat,,120,RM 400,Perak
https://www.mudah.my/ipoh-meru-estate-partial-furnished-double-storey-corner-house-for-rent-106430310.htm,Ipoh meru estate partial furnished double storey corner house for rent,2-storey Terraced House,5,3000,"RM 2,750",Perak
https://www.mudah.my/ipoh-meru-scientex-gated-guarded-move-in-condition-condo-for-rent-106430122.htm,Ipoh meru scientex gated guarded move in condition condo for rent,Condominium,2,850,RM 900,Perak
https://www.mudah.my/bilik-sewa-berdekatan-taman-cahaya-kampar-perak-lelaki-free-wifi-106430113.htm,"Bilik Sewa Berdekatan Taman Cahaya Kampar, Perak (Lelaki) - Free Wifi",Houses,,110,RM 250,Perak
https://www.mudah.my/bbsap-sitiawan-untuk-disewa-106429965.htm,BBSAP sitiawan untuk disewa,1-storey Terraced House,3,1200,RM 550,Perak
https://www.mudah.my/rumah-untuk-disewa-bandar-u-seri-iskandar-perak-106429771.htm,Rumah Untuk Disewa Bandar U Seri Iskandar Perak,1-storey Terraced House,3,1431,RM 700,Perak
https://www.mudah.my/ipoh-sunway-alpine-fully-furnished-move-in-condition-condo-for-rent-106429699.htm,Ipoh sunway alpine fully furnished move in condition condo for rent,Apartment,4,1000,"RM 1,200",Perak
https://www.mudah.my/ipoh-sunway-alpine-partial-furnished-condo-for-rent-106429616.htm,Ipoh sunway alpine partial furnished condo for rent,Apartment,3,1000,"RM 1,000",Perak
https://www.mudah.my/the-cove-hillside-residence-middle-floor-unit-for-rent-106429445.htm,The Cove Hillside Residence Middle Floor Unit For Rent,Condominium,3,1400,"RM 2,500",Perak
https://www.mudah.my/meru-valley-golf-resort-high-floor-corner-unit-for-rent-106429223.htm,Meru Valley Golf Resort High Floor Corner Unit For Rent,Condominium,2,1400,"RM 1,550",Perak
https://www.mudah.my/anderson-fully-furnished-condominium-for-rent-106429095.htm,Anderson Fully Furnished Condominium For Rent,Condominium,2,667,"RM 1,400",Perak
https://www.mudah.my/springfield-pengkalan-ipoh-106429278.htm,Springfield Pengkalan Ipoh,2-storey Terraced House,4,1800,"RM 1,900",Perak
https://www.mudah.my/sky-garden-residences-apartment-corner-unit-for-rent-106428976.htm,Sky Garden Residences Apartment Corner Unit For Rent,Condominium,3,999,"RM 1,450",Perak
https://www.mudah.my/residensi-prima-falim-corner-unit-for-rent-106428738.htm,Residensi Prima Falim Corner unit For Rent,Apartment,3,980,RM 850,Perak
https://www.mudah.my/rumah-untuk-disewa-bbsap-106428656.htm,Rumah untuk disewa -BBSAP,Terraced House,3,900,RM 550,Perak
https://www.mudah.my/Rumah+teres+2+setengah+tingkat+4+bilik+Bilik+utk+sewa+Pusat+bandar-66918458.htm,"Rumah teres 2 setengah tingkat, 4 bilik.Bilik utk sewa. Pusat bandar",Houses,,160,RM 250,Perak
https://www.mudah.my/single-storey-house-at-tmn-melody-ipoh-106428610.htm,Single Storey House at Tmn Melody Ipoh,1-storey Terraced House,3,1300,RM 700,Perak
https://www.mudah.my/dsth-panorama-lapangan-perdana-for-rent-106428365.htm,DSTH @Panorama Lapangan Perdana For RENT,2-storey Terraced House,4,1500,"RM 1,650",Perak
https://www.mudah.my/rumah-fasa-2g-untuk-disewa-106428451.htm,Rumah Fasa 2G untuk Disewa,1-storey Terraced House,3,1540,"RM 1,000",Perak
https://www.mudah.my/kampung-jambu-roadside-first-floor-shop-for-rent-106427941.htm,Kampung Jambu Roadside first floor shop for rent,Shop lot,,1400,RM 800,Perak
https://www.mudah.my/apartment-for-rent-alpine-village-apartment-tambun-rental-price-106428152.htm,Apartment For Rent❗❗ 📍Alpine Village Apartment @tambun  Rental price,Apartment,3,1000,"RM 1,000",Perak
https://www.mudah.my/gunung-rapat-taman-song-choon-1st-floor-shop-for-rent-106427653.htm,Gunung rapat taman song choon 1st floor shop for rent,Shop lot,,1400,RM 650,Perak
https://www.mudah.my/Oasis+condo+Empty+For+Rent+Water+Heater+3+Bedroom-106091008.htm,Oasis condo Empty For Rent🏠 ________  ✅ Water Heater ‼️‼️ ✅ 3 Bedroom,Condominium,3,1000,"RM 1,050",Perak
https://www.mudah.my/Oasis+condo+Empty+For+Rent+Monthly+Rental+RM+1150+nett+1+Airc-106090992.htm,Oasis condo Empty For Rent🏠  💰 Monthly Rental RM 1150 nett  ✅ 1 Airc,Condominium,3,1000,"RM 1,150",Perak
https://www.mudah.my/sunway-alpine-village-apartment-fully-furnishes-for-rent-106427237.htm,Sunway Alpine Village Apartment Fully Furnishes For Rent,Apartment,3,1000,"RM 1,200",Perak
https://www.mudah.my/pengkalan-detached-factory-for-rent-106427464.htm,Pengkalan detached factory for rent,Warehouse / Factory,,63000,"RM 24,000",Perak
https://www.mudah.my/pengkalan-1-5-storey-factory-for-rent-106427136.htm,Pengkalan 1.5 Storey factory for rent,Warehouse / Factory,,2550,"RM 2,100",Perak
https://www.mudah.my/meru-prima-condominium-for-rent-106275497.htm,Meru Prima condominium for rent,Apartment,3,850,"RM 1,380",Perak
https://www.mudah.my/2+storey+townhouse-105320648.htm,2 storey townhouse,Townhouse,3,1524,RM 850,Perak
https://www.mudah.my/double-storey-shop-lot-for-rent-in-gopeng-106425548.htm,Double Storey Shop Lot for Rent in Gopeng,Shop lot,,1540,"RM 1,700",Perak
https://www.mudah.my/champ-elysses-106425473.htm,Champ elysses,Service Residence,1,460,RM 600,Perak
https://www.mudah.my/ipoh-klebang-bayu-partial-furnished-double-storey-house-for-rent-106424369.htm,Ipoh klebang bayu partial furnished double storey house for rent,2-storey Terraced House,4,1700,"RM 1,300",Perak
https://www.mudah.my/house-rent-taman-tasek-damai-106423777.htm,House Rent Taman Tasek Damai,1-storey Terraced House,3,149,RM 700,Perak
https://www.mudah.my/Fully+Furnished+Studio+Unit+at+Tower+Regency+Greentown-99186597.htm,Fully Furnished Studio Unit at Tower Regency Greentown,Service Residence,1,629,"RM 1,400",Perak
https://www.mudah.my/ipoh-desa-tambun-fully-furnished-condo-for-rent-106423499.htm,Ipoh desa tambun fully furnished condo for rent,Apartment,3,1100,"RM 1,150",Perak
https://www.mudah.my/rumah-sewa-di-taman-lestari-ius-seri-iskandar-106423456.htm,Rumah Sewa di Taman Lestari IUS Seri Iskandar,2-storey Terraced House,4,1700,RM 950,Perak
https://www.mudah.my/golf-vista-resort-homes-for-rent-in-meru-valley-ipoh-fully-furnished-106422630.htm,Golf Vista Resort Homes For Rent in Meru Valley Ipoh-Fully Furnished,Apartment,2,1000,"RM 1,800",Perak
https://www.mudah.my/fully-furnished-desa-tambun-apartment-for-rent-at-ipoh-tambun-perak-106414071.htm,Fully Furnished-Desa Tambun Apartment For Rent at Ipoh Tambun Perak,Apartment,3,1012,"RM 1,100",Perak
https://www.mudah.my/bilik-sewa-taman-klebang-putra-ipoh-untuk-wanita-muslim-106422640.htm,"Bilik Sewa Taman Klebang Putra,Ipoh untuk wanita muslim ",Houses,,1200,RM 250,Perak
https://www.mudah.my/rumah-sewa-di-tmn-seri-wangi-sitiawan-perak-106422593.htm,Rumah Sewa di Tmn Seri Wangi Sitiawan Perak,Terraced House,2,1400,RM 400,Perak
https://www.mudah.my/taman-meru-perdana-106412004.htm,Taman Meru Perdana,1-storey Terraced House,3,1200,RM 700,Perak
https://www.mudah.my/rumah-sewa-di-tmn-hijau-sitiawan-perak-106422474.htm,Rumah Sewa di Tmn Hijau Sitiawan Perak,Terraced House,2,850,RM 380,Perak
https://www.mudah.my/Bilik+Eklutif+LUMUT-91921280.htm,Bilik Eklutif LUMUT,Shoplot,,300,RM 400,Perak
https://www.mudah.my/double-storey-shop-lot-for-rent-in-pakatan-jaya-bercham-106422062.htm,"Double Storey Shop Lot for Rent in Pakatan Jaya, Bercham",Shop lot,,1400,"RM 1,800",Perak
https://www.mudah.my/apartment-casa-residence-klebang-1-106422139.htm,Apartment Casa Residence Klebang 1,Apartment,3,850,RM 950,Perak
https://www.mudah.my/Taiping+Jalan+Tupai+2nd+floor-103728403.htm,Taiping Jalan Tupai 2nd floor,Shoplot,,150,RM 400,Perak
https://www.mudah.my/facing-main-road-endlot-shop-bandar-baru-tambun-ipoh-garden-east-berch-106421980.htm,Facing Main Road Endlot Shop Bandar Baru Tambun Ipoh Garden East Berch,Shop lot,,1400,"RM 2,200",Perak
https://www.mudah.my/gate-guard-fully-furnished-easy-parking-field-ipoh-south-precint-panor-106421975.htm,Gate Guard Fully Furnished Easy Parking Field Ipoh South Precint Panor,2.5-storey Terraced House,4,2500,"RM 2,000",Perak
https://www.mudah.my/taman-wah-keong-single-storey-house-fully-furnitured-for-rent-106421934.htm,Taman Wah Keong Single Storey House Fully Furnitured For Rent,1-storey Terraced House,4,1400,"RM 1,100",Perak
https://www.mudah.my/anderson-condo-ready-for-rent-106421864.htm,Anderson Condo ready for rent,Condominium,2,667,"RM 1,400",Perak
https://www.mudah.my/politeknik-ungku-omar-rumah-untuk-disewa-taman-cempaka-student-106421581.htm,Politeknik Ungku Omar Rumah untuk disewa Taman cempaka student,2-storey Terraced House,3,960,RM 800,Perak
https://www.mudah.my/rumah-untuk-disewa-106421579.htm,Rumah Untuk Disewa,Others,3,1200,RM 900,Perak
https://www.mudah.my/tigerlane-upper-east-condo-fully-furnitured-for-rent-106421567.htm,Tigerlane Upper East Condo Fully Furnitured For Rent,Condominium,3,1165,"RM 2,000",Perak
https://www.mudah.my/Ipoh+Garden+Single+Storey+Fully+Furnished+Newly+Renovated+For+Rent-105494379.htm,"Ipoh Garden Single Storey Fully Furnished, Newly Renovated For Rent",1-storey Terraced House,3,1540,"RM 1,500",Perak
https://www.mudah.my/double-storey-endlot-renovated-taman-cempaka-ipoh-106370903.htm,"Double Storey Endlot RENOVATED @ Taman Cempaka, Ipoh 🏡",Terraced House,3,1442,"RM 1,000",Perak
https://www.mudah.my/Taman+Syabas+Ipoh+Garden+East+Double+Storey+Semi+D+House+Fully+Furnish-105512336.htm,Taman Syabas Ipoh Garden East Double Storey Semi D House Fully Furnish,Terraced House,4,1800,"RM 2,000",Perak
https://www.mudah.my/apartment-prima-falim-untuk-disewa-106421039.htm,Apartment Prima Falim Untuk Disewa ,Apartment,3,990,"RM 1,000",Perak
https://www.mudah.my/Kampar+West+City+UTAR+Condo+Apartment+1+Month+FOC+Rental+-104744707.htm,Kampar West City UTAR Condo Apartment ! 1 Month FOC Rental*,Condominium,3,856,RM 800,Perak
https://www.mudah.my/botani-palma-2-storey-house-for-rent-ipoh-pengkalan-simpang-pulai-106420920.htm,Botani Palma 2 Storey House For Rent #Ipoh/Pengkalan/ Simpang pulai,2-storey Terraced House,4,1300,"RM 1,200",Perak
https://www.mudah.my/bercham-taman-perpaduan-ipoh-single-storey-106420467.htm,"Bercham Taman Perpaduan Ipoh , Single Storey",1-storey Terraced House,3,1400,RM 700,Perak
https://www.mudah.my/ampang-gunung-rapat-ipoh-double-storey-near-maybank-106420645.htm,Ampang - Gunung Rapat Ipoh Double Storey Near Maybank,2-storey Terraced House,3,960,RM 900,Perak
https://www.mudah.my/ipoh-botani-tecoma-fully-furnished-gated-guarded-renovated-condo-for-r-106420214.htm,Ipoh botani tecoma fully furnished gated guarded renovated condo for r,Apartment,3,1000,"RM 1,600",Perak
https://www.mudah.my/master-bedroom-untuk-disewa-rumah-teres-tmn-sri-hijau-taiping-106420332.htm,MASTER BEDROOM UNTUK DISEWA (Rumah TERES TMN SRI HIJAU TAIPING),Terraced House,1,9,RM 350,Perak
https://www.mudah.my/rumah-sewa-manjoi-106420329.htm,Rumah sewa manjoi,Houses,,20,RM 200,Perak
https://www.mudah.my/Agriculture+land+for+Rent-93683470.htm,Agriculture land for Rent,Agricultural,,1.16,RM 700,Perak
https://www.mudah.my/Top+Floor+Shoplot+for+Rent+at+Jelapang+Sequare-105660044.htm,Top Floor Shoplot for Rent at Jelapang Sequare,Shop lot,,1400,RM 450,Perak
https://www.mudah.my/male-housemate-wanted-middle-room-seri-islandar-perak-106420187.htm,"Male Housemate Wanted Middle Room Seri Islandar, Perak",Houses,,20,RM 300,Perak
https://www.mudah.my/meru-ipoh-fully-furnished-2-storey-terrace-house-for-rent-106419881.htm,Meru Ipoh [Fully Furnished] 2-storey Terrace House For RENT,2-storey Terraced House,4,1400,"RM 1,500",Perak
https://www.mudah.my/factory-silibin-ipoh-for-rent-size-1-25-acres-106420117.htm,Factory Silibin Ipoh for Rent size 1.25 acres,Warehouse / Factory,,54450,"RM 35,000",Perak
https://www.mudah.my/Bilik+sewa+Taman+Lembah+Permai-100824056.htm,Bilik sewa - Taman Lembah Permai,Houses,,1000,RM 170,Perak
https://www.mudah.my/rumah-ampang-gunung-rapat-untuk-disewa-cempaka-106418574.htm,Rumah Ampang Gunung rapat untuk disewa Cempaka,2-storey Terraced House,4,1400,RM 900,Perak
https://www.mudah.my/ipoh-jaya-gunung-rapat-ampang-rumah-2-tingkat-untuk-disewa-106418523.htm,Ipoh Jaya Gunung rapat Ampang Rumah 2 tingkat untuk disewa,2-storey Terraced House,2,960,RM 600,Perak
https://www.mudah.my/ipoh-garden-east-big-size-double-storey-house-for-rent-106418520.htm,Ipoh Garden East Big Size Double Storey House For Rent,2-storey Terraced House,4,1500,"RM 1,200",Perak
https://www.mudah.my/tambun-double-storey-house-fully-furnitured-for-rent-106418359.htm,Tambun Double Storey House Fully Furnitured For Rent,2-storey Terraced House,4,1650,"RM 1,600",Perak
https://www.mudah.my/taman-arkid-double-storey-house-for-rent-106418347.htm,Taman Arkid Double Storey House For Rent,2-storey Terraced House,3,960,RM 600,Perak
https://www.mudah.my/lahat-baru-double-storey-house-for-rent-106418418.htm,Lahat Baru Double Storey House For Rent,2-storey Terraced House,3,1080,RM 750,Perak
