Link,Name,Property Type,No of Rooms,Property Size (sq. ft),Monthly Rent,Property Address
https://www.mudah.my/Ruang+untuk+disewa-105591398.htm,Ruang untuk disewa,Office space,,1540,"RM 1,800",Perlis
https://www.mudah.my/Ruang+untuk+disewa-105585333.htm,Ruang untuk disewa,Office space,,1540,"RM 1,800",Perlis
https://www.mudah.my/Bilik+Sewa+Tmn+Melati+Beseri-105561916.htm,Bilik Sewa Tmn Melati Beseri,Houses,,120,RM 350,Perlis
https://www.mudah.my/Bilik+Untuk+Disewa+Taman+Hijrah+Kangar+Perlis-105561843.htm,"Bilik Untuk Disewa Taman Hijrah , Kangar Perlis",Houses,,200,RM 155,Perlis
https://www.mudah.my/Kedai+Sewa+Kangar-105535875.htm,Kedai Sewa Kangar,Shop lot,,1100,"RM 3,500",Perlis
https://www.mudah.my/taman+bintong+aman+kangar-105531324.htm,taman bintong aman kangar,2-storey Terraced House,4,1650,"RM 1,400",Perlis
https://www.mudah.my/ROOMS+FOR+RENT+in+Kangar+Perlis-100168469.htm,ROOMS FOR RENT in Kangar Perlis,Others,,80,RM 250,Perlis
https://www.mudah.my/Rumah+Sewa+di+Kg+Syed+Omar+Kangar+Perlis+Lrg+Alor+Dahanan+-105485921.htm,"Rumah Sewa di Kg. Syed Omar, Kangar, Perlis (Lrg. Alor Dahanan)",Others,2,600,RM 350,Perlis
https://www.mudah.my/Taman+20+Datuk+Kayaman+Beseri-105441282.htm,"Taman 20 Datuk Kayaman, Beseri",2-storey Terraced House,2,800,RM 550,Perlis
https://www.mudah.my/Bilik+Murah+1km+dari+UiTM+Arau-104166439.htm,"Bilik Murah 1km dari UiTM,Arau",Houses,,40,RM 200,Perlis
https://www.mudah.my/Rumah+Untuk+Disewa-105376519.htm,Rumah Untuk Disewa,Bungalow House,3,600,RM 500,Perlis
