Link,Name,Property Type,No of Rooms,Property Size (sq. ft),Monthly Rent,Property Address
https://www.mudah.my/nice-cheng-ria-ground-unit-106438249.htm,Nice Cheng Ria Ground Unit,Apartment,3,800,RM 630,Melaka
https://www.mudah.my/for-rent-amber-cove-2r2b-limbongan-kota-laksamana-jonker-melaka-106438247.htm,[For Rent] Amber Cove 2R2B @ Limbongan/Kota Laksamana/Jonker Melaka,Condominium,2,710,"RM 1,100",Melaka
https://www.mudah.my/teres-setingkat-taman-mayang-bemban-106438046.htm,Teres setingkat Taman Mayang Bemban.,Terraced House,2,1400,RM 500,Melaka
https://www.mudah.my/+Nice+Renovated+Parkland+Residence+Banchang+Town+Kenanga+Atlantis-90094262.htm,[Nice Renovated] Parkland Residence Banchang Town Kenanga Atlantis,Service Residence,3,1088,"RM 1,800",Melaka
https://www.mudah.my/nice-warehouse-cheng-krubong-renovated-106438127.htm,Nice Warehouse Cheng/Krubong Renovated,Warehouse / Factory,,40000,"RM 20,000",Melaka
https://www.mudah.my/rumah-2-tingkat-untuk-di-sewa-106438052.htm,Rumah 2 tingkat Untuk Di Sewa,2-storey Terraced House,4,1650,"RM 1,300",Melaka
https://www.mudah.my/bukit-katil-single-storey-facing-padang-for-rental-106437964.htm,Bukit katil Single storey facing padang for rental,1-storey Terraced House,3,1300,RM 800,Melaka
https://www.mudah.my/Melaka+City+Center+Office+Space-103404386.htm,"Melaka City Center, Office Space",Office space,,2535,"RM 4,900",Melaka
https://www.mudah.my/Retail+Space+Showroom+Office+Space+Melaka+City-101313925.htm,"Retail Space / Showroom/ Office Space, Melaka City",Office space,,2161,"RM 4,600",Melaka
https://www.mudah.my/Melaka+City+Center+Retail+Office+Space+Showroom-97098726.htm,"Melaka City Center, Retail - Office Space / Showroom",Retail space,,2439,"RM 4,980",Melaka
https://www.mudah.my/fully-furnished-1-storey-terrace-4r2b-ujong-pasir-melaka-106436172.htm,Fully Furnished 1½ Storey Terrace 4R2B Ujong Pasir Melaka,1.5-storey Terraced House,4,1560,"RM 1,800",Melaka
https://www.mudah.my/1st-floor-shop-tmn-merdeka-melaka-106435664.htm,1st floor Shop @ Tmn Merdeka Melaka,Shop lot,,1920,"RM 1,000",Melaka
https://www.mudah.my/rumah-baru-untuk-disewakan-106435528.htm,Rumah Baru Untuk Disewakan,2-storey Terraced House,4,1443,"RM 1,000",Melaka
https://www.mudah.my/tropicana-residences-taman-sentosa-106327761.htm,Tropicana Residences @ Taman Sentosa,Condominium,3,1280,"RM 1,800",Melaka
https://www.mudah.my/2Rooms+Move+in+Condo+Town+Melaka-106172554.htm,2Rooms Move in Condo @ Town Melaka,Service Residence,2,872,"RM 1,300",Melaka
https://www.mudah.my/bilik-sewa-bukit-baru-jaya-106434516.htm,Bilik Sewa Bukit Baru Jaya,Apartment,3,850,RM 400,Melaka
https://www.mudah.my/2+adjoinning+ground+floor+shop+krubong+utama+near+99+speed+mart-104469326.htm,2 adjoinning ground floor shop krubong utama near 99 speed mart,Shop lot,,1540,"RM 4,000",Melaka
https://www.mudah.my/Bilik+Sewa+Co+Living+Melaka+Raya+Mahkota+Dataran+Pahlawan+Hatten-105628294.htm,Bilik Sewa Co-Living Melaka Raya Mahkota Dataran Pahlawan Hatten,Shoplot,,100,RM 250,Melaka
https://www.mudah.my/Bilik+Sewa+Female+Melaka+Mahkota+Oriental+Medical+Limbongan+Klebang-105606955.htm,Bilik Sewa Female Melaka Mahkota Oriental Medical Limbongan Klebang,Shoplot,,100,RM 200,Melaka
https://www.mudah.my/2storey+Taman+Bukit+Tambun+Durian+Tunggal+corner+lot-105450070.htm,2storey Taman Bukit Tambun Durian Tunggal  corner lot,2-storey Terraced House,3,2200,RM 900,Melaka
https://www.mudah.my/Co+living+Room+Rental+Bilik+Sewa+Politeknik+Merlimau+Jasin+female+only-105583072.htm,Co-living Room Rental Bilik Sewa Politeknik Merlimau Jasin female only,Houses,,3300,RM 150,Melaka
https://www.mudah.my/room-for-rent-bukit-bruang-106433916.htm,Room for Rent Bukit Bruang ,Apartment / Flat,,1,RM 350,Melaka
https://www.mudah.my/rumah-sewa-di-bukit-katil-106433813.htm,Rumah Sewa Di Bukit Katil,Terraced House,3,1000,"RM 1,100",Melaka
https://www.mudah.my/taman-merdeka-melaka-106433546.htm,taman merdeka melaka ,2-storey Terraced House,4,1500,"RM 1,500",Melaka
https://www.mudah.my/Bilik+Sewa+di+Bandar+Melaka+untuk+disewa+Malay+only+-105858847.htm,Bilik Sewa di Bandar Melaka untuk disewa (Malay only),Apartment / Flat,,100,RM 300,Melaka
https://www.mudah.my/Terima+sewaan+jangka+pendek+or+roomstay+durian+daun+bukit+baru-105651816.htm,Terima sewaan jangka pendek or roomstay durian daun bukit baru,Shoplot,,793,RM 500,Melaka
https://www.mudah.my/krubong-12k-sqft-warehouse-for-rent-106432450.htm,"Krubong, 12k sqft warehouse for rent",Warehouse / Factory,,21500,"RM 15,000",Melaka
https://www.mudah.my/full-furnish-wi-fi-3b-2b-1-terrace-house-pulau-gadong-near-klebang-106432240.htm,"Full Furnish📶Wi-Fi 3B 2B- 1@Terrace House- Pulau Gadong, Near Klebang",1-storey Terraced House,3,1400,"RM 1,300",Melaka
https://www.mudah.my/Co+living+Room+Bilik+Sewa+UITM+Bandar+Melaka+Raya+Hilir+Kota+Laksamana-104551469.htm,Co-living Room Bilik Sewa UITM Bandar Melaka Raya Hilir Kota Laksamana,Condo / Services residence / Penthouse / Townhouse,,100,RM 250,Melaka
https://www.mudah.my/Co+living+Room+Bilik+Sewa+Stamford+UITM+Bandar+Melaka+Kota+Laksamana-105579887.htm,Co-living Room Bilik Sewa Stamford UITM Bandar Melaka Kota Laksamana,Condo / Services residence / Penthouse / Townhouse,,100,RM 300,Melaka
https://www.mudah.my/single-bedroom-double-bedroom-106431086.htm,Single Bedroom/ Double Bedroom,Houses,,240,RM 550,Melaka
https://www.mudah.my/rumah-sewa-paya-rumput-106431082.htm,rumah sewa paya rumput,1-storey Terraced House,3,1400,RM 900,Melaka
https://www.mudah.my/bandar-hilir-ujong-pasir-melaka-raya-106431054.htm,bandar hilir ujong pasir Melaka raya ,Apartment,3,755,RM 950,Melaka
https://www.mudah.my/taman-bidara-jaya-belakang-kem-terendak-106431040.htm,Taman Bidara Jaya( Belakang Kem Terendak?,1-storey Terraced House,2,1200,RM 600,Melaka
https://www.mudah.my/for-rent-106430503.htm,For rent,Service Residence,3,850,"RM 1,400",Melaka
https://www.mudah.my/melaka-tengah-taman-cheng-baru-first-floor-shop-lot-for-rent-106430286.htm,Melaka Tengah Taman Cheng Baru First Floor Shop Lot  For Rent,Shop lot,,1540,"RM 1,100",Melaka
https://www.mudah.my/rumah-untuk-disewa-ayer-keroh-heights-106429977.htm,Rumah untuk disewa Ayer Keroh Heights,Others,3,1200,RM 550,Melaka
https://www.mudah.my/renovated-pangsapuri-cheng-ria-106429817.htm,Renovated Pangsapuri Cheng Ria,Apartment,3,850,RM 700,Melaka
https://www.mudah.my/8th-avenue-siantan-puri-kampung-lapan-8-beside-international-school-106429189.htm,8th Avenue Siantan Puri Kampung Lapan 8 Beside International School,Condominium,4,1500,"RM 1,700",Melaka
https://www.mudah.my/45-000-sqft-factory-for-rent-krubong-melaka-106329484.htm,"45,000 sqft factory for rent (krubong, melaka)",Warehouse / Factory,,45000,"RM 24,000",Melaka
https://www.mudah.my/taman-malim-jaya-full-cover-factory-warehouse-near-caltex-106427640.htm,Taman Malim Jaya Full Cover Factory Warehouse Near Caltex,Warehouse / Factory,,4768,"RM 2,800",Melaka
https://www.mudah.my/pulau-gadong-single-storey-unifi-106427629.htm,pulau Gadong single storey + unifi,1-storey Terraced House,3,1400,"RM 1,250",Melaka
https://www.mudah.my/4-bedroom-fully-furnished-2-storey-house-taman-scientex-durian-tunggal-106427621.htm,4 Bedroom Fully Furnished 2 Storey House Taman Scientex Durian Tunggal,2-storey Terraced House,4,1200,"RM 1,100",Melaka
https://www.mudah.my/60x80-perindustrian-bukit-rambai-warehouse-factory-cheng-106427482.htm,60x80 Perindustrian Bukit Rambai Warehouse Factory Cheng,Warehouse / Factory,,4800,"RM 15,000",Melaka
https://www.mudah.my/3bedroom-dual-key-novo-8-residences-melaka-kampung-lapan-nr-parkland-106427125.htm,3BEDROOM DUAL KEY Novo 8 Residences Melaka Kampung Lapan Nr Parkland,Service Residence,3,868,"RM 2,400",Melaka
https://www.mudah.my/Single+Storey+Semi+D+Taman+Rembia+Perkasa+Paya+Rumput+Melaka-105653401.htm,Single Storey Semi D Taman Rembia Perkasa Paya Rumput Melaka,Semi-Detached House,4,3200,"RM 1,000",Melaka
https://www.mudah.my/FULLY+FURNISHED+The+Height+Residence+Ayer+Keroh+Bukit+Beruang+Melaka-105653651.htm,FULLY FURNISHED The Height Residence Ayer Keroh Bukit Beruang Melaka,Service Residence,3,860,"RM 1,000",Melaka
https://www.mudah.my/READY+STAY+FEMALE+ROOM+Gajah+Berang+Kampung+Lapan+Melaka+Town-105653404.htm,READY STAY FEMALE ROOM Gajah Berang Kampung Lapan Melaka Town,Apartment / Flat,,100,RM 450,Melaka
https://www.mudah.my/bilik-single-taman-merdeka-jaya-106425651.htm,Bilik Single Taman Merdeka Jaya,Apartment / Flat,,100,RM 200,Melaka
https://www.mudah.my/taman-maju-jasin-melaka-106425417.htm,Taman Maju Jasin Melaka,1-storey Terraced House,2,1,RM 450,Melaka
https://www.mudah.my/Double+Storey+Terrace+Taman+Tasik+Utama+Ayer+Keroh+nr+Bukit+Beruang-106098946.htm,Double Storey Terrace Taman Tasik Utama Ayer Keroh nr Bukit Beruang,2-storey Terraced House,4,1540,"RM 1,000",Melaka
https://www.mudah.my/semi-d-factory-taman-malim-jaya-merdeka-permai-106424246.htm,Semi D Factory Taman Malim Jaya Merdeka Permai,Warehouse / Factory,,2950,"RM 2,700",Melaka
https://www.mudah.my/endlot-1sty-taman-angkasa-nuri-ctrm-merdeka-sutera-wangi-batu-berendam-106423755.htm,ENDLOT 1sty Taman Angkasa Nuri CTRM Merdeka Sutera Wangi Batu Berendam,1-storey Terraced House,3,1300,RM 850,Melaka
https://www.mudah.my/near-tiara-golf-club-fully-furnish-big-2-storey-bungalow-vista-kirana-106423737.htm,Near Tiara Golf Club Fully Furnish Big 2 Storey Bungalow @Vista Kirana,Bungalow House,6,10000,"RM 5,000",Melaka
https://www.mudah.my/seaview-ocean-palm-condo-klebang-near-tanjong-kling-selat-horizon-kota-106423208.htm,SEAVIEW Ocean Palm Condo Klebang near Tanjong Kling Selat Horizon Kota,Condominium,3,1500,"RM 1,800",Melaka
https://www.mudah.my/office-space-taman-merdeka-106422654.htm,Office space Taman Merdeka ,Office space,,1540,RM 1,Melaka
https://www.mudah.my/bilik-single-utk-disewa-106422649.htm,bilik single utk disewa ,Houses,,143,RM 360,Melaka
https://www.mudah.my/1-storey-terrace-cornerlot-taman-saujana-permai-bukit-katil-106422457.htm,1 Storey Terrace Cornerlot Taman Saujana Permai Bukit Katil,1-storey Terraced House,4,1200,"RM 1,500",Melaka
https://www.mudah.my/ayer-keroh-mitc-ground-floor-shop-lot-for-rent-106421952.htm,AYER KEROH MITC Ground Floor Shop Lot For Rent,Shop lot,,1920,"RM 3,800",Melaka
https://www.mudah.my/melaka-apartment-for-rent-106421944.htm,Melaka Apartment for Rent ,Apartment,3,890,RM 650,Melaka
https://www.mudah.my/rumah-utk-disewa-taman-gadong-indah-pulau-gadong-klebang-melaka-106421909.htm,"Rumah utk Disewa, Taman Gadong Indah, Pulau Gadong Klebang Melaka.",Semi-Detached House,4,1375,"RM 1,000",Melaka
https://www.mudah.my/taman-masjid-tanah-perdana-106421889.htm,Taman Masjid Tanah Perdana,1-storey Terraced House,4,1400,RM 750,Melaka
https://www.mudah.my/nice-corner-renovated-office-furnish-town-106421876.htm,Nice Corner Renovated Office Furnish Town,Office space,,2500,"RM 2,300",Melaka
https://www.mudah.my/taman-saujana-puri-apartment-106421846.htm,Taman Saujana Puri Apartment,Apartment,3,850,RM 550,Melaka
https://www.mudah.my/The+Height+Residence+Ayer+Keroh+Bukit+Beruang+Nearby+MMU-104484526.htm,"The Height Residence,Ayer Keroh/Bukit Beruang/Nearby MMU",Service Residence,3,854,"RM 1,400",Melaka
https://www.mudah.my/the-heights-residence-ayer-keroh-bukit-beruang-tasik-utama-106350906.htm,"The Heights Residence,Ayer Keroh/Bukit Beruang/Tasik Utama",Service Residence,2,758,"RM 1,200",Melaka
https://www.mudah.my/the-height-residence-ixora-ayer-keroh-bukit-beruang-nearby-mmu-106350987.htm,The Height Residence/Ixora Ayer Keroh / Bukit Beruang/Nearby MMU,Service Residence,3,850,"RM 1,500",Melaka
https://www.mudah.my/Apartment+3+Bedrooms+near+Klinik+Kesihatan+SK+SMK+Bt+Berendam-104943766.htm,"Apartment, 3 Bedrooms ~ near Klinik Kesihatan, SK/SMK, Bt Berendam",Condominium,3,817,RM 451,Melaka
https://www.mudah.my/rumah-corner-lot-106421633.htm,Rumah Corner Lot,2-storey Terraced House,4,1400,"RM 1,500",Melaka
https://www.mudah.my/Fully+Furnished+Double+Storey+Terrace+Nr+Manipal+Uni+Bukit+Baru+Melaka-105585825.htm,Fully Furnished Double Storey Terrace Nr Manipal Uni Bukit Baru Melaka,2-storey Terraced House,6,1540,"RM 2,500",Melaka
https://www.mudah.my/Corner+Lot+2357+sqft+Double+Storey+Terrace+Durian+Tunggal+Melaka-105627176.htm,Corner Lot 2357 sqft Double Storey Terrace Durian Tunggal Melaka,2-storey Terraced House,4,2357,"RM 1,500",Melaka
https://www.mudah.my/Fully+Furnished+Single+Storey+Terrace+Ujong+Pasir+Melaka-105626303.htm,Fully Furnished Single Storey Terrace Ujong Pasir Melaka,1-storey Terraced House,3,1540,"RM 1,200",Melaka
https://www.mudah.my/2-storey-teres-taman-bukit-tambun-perdana-durian-tunggal-melaka-106420970.htm,"2 Storey Teres Taman Bukit Tambun Perdana, Durian Tunggal, Melaka",2-storey Terraced House,4,1200,RM 700,Melaka
https://www.mudah.my/Corner+2Storey+Bungalow+Taman+Satu+Krubong+One+Krubong+Melaka-103150439.htm,Corner 2Storey Bungalow Taman Satu Krubong One Krubong Melaka,Bungalow House,4,5500,"RM 1,900",Melaka
https://www.mudah.my/Tanah+Luas+1+3+EKAR+utk+disewa+depan+mainroad+di+Padang+Temu+Melaka-105811099.htm,"Tanah Luas 1.3 EKAR utk disewa, depan mainroad di Padang Temu, Melaka",Agricultural,,1.3,"RM 12,000",Melaka
https://www.mudah.my/Bilik+Sewa+Co+Living+Melaka+Rembia+Honda+Alor+Gajah+Paya+Rumput-105708168.htm,Bilik Sewa Co-Living Melaka Rembia Honda Alor Gajah Paya Rumput,Houses,,100,RM 250,Melaka
https://www.mudah.my/rumah-sewa-fully-furniture-106420087.htm,Rumah sewa fully furniture,Others,3,1000,RM 700,Melaka
https://www.mudah.my/Co+living+Room+Bilik+Sewa+Melaka+Raya+Limbongan+Kota+Laksamana-105920217.htm,Co-living Room Bilik Sewa Melaka Raya Limbongan Kota Laksamana,Shoplot,,100,RM 400,Melaka
https://www.mudah.my/Co+living+Bilik+Sewa+Melaka+Tengah+Krubong+Cheng+Lotus+Malim+Paya+Rump-105606956.htm,Co-living Bilik Sewa Melaka Tengah Krubong Cheng Lotus Malim Paya Rump,Shoplot,,100,RM 350,Melaka
https://www.mudah.my/sewa-bilik-sharing-klebang-perempuan-106419992.htm,Sewa bilik Sharing Klebang Perempuan,Shoplot,,1000,RM 150,Melaka
https://www.mudah.my/Melaka+Bukit+beruang+fully+furnish+aircond+room-77170995.htm,Melaka Bukit beruang fully furnish aircond room,Apartment / Flat,,1050,RM 350,Melaka
https://www.mudah.my/FIRST+Floor+Office+Space+With+Partition+Batu+Berendam+Melaka+Baru-104783693.htm,FIRST Floor Office Space With Partition Batu Berendam Melaka Baru,Office space,,1389,RM 750,Melaka
https://www.mudah.my/partially-furnished-3bedrooms-rumah-pangsa-pengkalan-rama-melaka-106418499.htm,"Partially Furnished 3Bedrooms @ Rumah Pangsa Pengkalan Rama , Melaka",Flat,3,850,RM 800,Melaka
https://www.mudah.my/bukit-sebukor-fully-furnished-double-storey-terrace-manipal-bukit-baru-106418378.htm,Bukit Sebukor Fully Furnished Double Storey Terrace Manipal Bukit Baru,2-storey Terraced House,6,1540,"RM 2,000",Melaka
https://www.mudah.my/fully-furnished-2-storey-at-taman-merdeka-for-rent-106357063.htm,Fully furnished 2 storey at Taman Merdeka for rent,2-storey Terraced House,3,1200,RM 950,Melaka
https://www.mudah.my/first-floor-shop-lot-at-main-road-cheng-for-rent-106417221.htm,First Floor Shop Lot at Main Road Cheng For rent,Shop lot,,1500,RM 700,Melaka
https://www.mudah.my/double-storey-terrance-at-batu-berendam-106416465.htm,Double Storey Terrance at Batu Berendam,2-storey Terraced House,4,2400,"RM 1,400",Melaka
https://www.mudah.my/bilik-untuk-disewa-fully-furnished-106416451.htm,Bilik untuk disewa - Fully Furnished ,Houses,,10,RM 150,Melaka
https://www.mudah.my/Kota+Syahbandar+Amber+Cove+Near+Kota+Laksama+Klebang+Melaka+Raya-103616748.htm,"Kota Syahbandar Amber Cove Near Kota Laksama,Klebang,Melaka Raya",Condominium,2,790,"RM 2,200",Melaka
https://www.mudah.my/bukit-baru-jaya-apartment-4-rooms-ayer-keroh-manipal-gh-melaka-106415915.htm,Bukit Baru Jaya Apartment  4 rooms Ayer Keroh Manipal GH Melaka,Apartment,4,1220,"RM 1,500",Melaka
https://www.mudah.my/rumah-sewa-bukit-tambun-durian-tunggal-106416026.htm,Rumah sewa bukit tambun durian tunggal ,2-storey Terraced House,3,1000,RM 650,Melaka
https://www.mudah.my/fully-furnished-4-bedrooms-2-bath-bukit-beruang-ayer-keroh-106416005.htm,"Fully furnished 4 bedrooms, 2 bath, Bukit Beruang Ayer Keroh",Terraced House,4,1200,"RM 1,500",Melaka
https://www.mudah.my/3-rooms-garden-city-melaka-raya-106415285.htm,3 Rooms Garden City Melaka Raya,Condominium,3,1000,"RM 1,200",Melaka
https://www.mudah.my/2-rooms-ocean-palm-106414775.htm,2 Rooms Ocean Palm,Condominium,2,1000,"RM 1,300",Melaka
https://www.mudah.my/bukit-baru-jaya-apartment-3-rooms-ayer-keroh-manipal-gh-melaka-106414707.htm,Bukit Baru Jaya Apartment 3 rooms Ayer Keroh Manipal GH Melaka,Apartment,3,903,"RM 1,200",Melaka
https://www.mudah.my/adjoining-factory-taman-teknologi-cheng-melaka-size-7-200-sqft-106414661.htm,"Adjoining Factory @Taman Teknologi Cheng Melaka, Size: 7,200 Sqft",Warehouse / Factory,,7200,"RM 8,000",Melaka
https://www.mudah.my/shop-lot-for-rent-jasin-melaka-depo-ansur-106414636.htm,Shop Lot for Rent Jasin Melaka Depo Ansur,Shop lot,,1400,"RM 1,500",Melaka
https://www.mudah.my/kenanga-residence-condo-bachang-kampung-lapan-parkland-admiral-kota-106414293.htm,Kenanga Residence Condo Bachang Kampung Lapan Parkland Admiral Kota,Condominium,3,958,"RM 1,500",Melaka
https://www.mudah.my/house-for-rent-mur-mur-aje-106414120.htm,House for Rent ‼️Mur mur aje😍,Others,2,18,RM 600,Melaka
https://www.mudah.my/single-storey-semi-d-taman-keris-satria-sungai-udang-melaka-106413713.htm,"Single Storey Semi-D, Taman Keris Satria, Sungai Udang, Melaka",Semi-Detached House,3,1000,"RM 1,200",Melaka
https://www.mudah.my/rumah-sewa-teres-di-ayer-keroh-melaka-106413699.htm,"Rumah Sewa Teres di Ayer Keroh, Melaka",1-storey Terraced House,3,30,RM 950,Melaka
https://www.mudah.my/rumah-teres-satu-tingkat-4bilik-taman-satin-krubong-jaya-di-sewa-106413351.htm,Rumah Teres Satu Tingkat 4Bilik @ Taman Satin Krubong Jaya di Sewa,1-storey Terraced House,4,1540,"RM 1,000",Melaka
https://www.mudah.my/furnished-airconds-apartment-at-melaka-raya-hilir-kota-near-hatten-106412594.htm,Furnished Airconds Apartment at Melaka Raya Hilir Kota near Hatten,Apartment,3,893,"RM 1,000",Melaka
https://www.mudah.my/semi-furnish-admiral-kota-laksamana-near-bali-atlantis-melaka-raya-106412501.htm,Semi Furnish Admiral Kota Laksamana near Bali Atlantis Melaka Raya,Apartment,3,1069,"RM 1,300",Melaka
https://www.mudah.my/non-sharing-master-bedroom-106412012.htm,Non sharing Master Bedroom,Condo / Services residence / Penthouse / Townhouse,,1200,RM 390,Melaka
https://www.mudah.my/Ground+Floor+Shop+Lot+Jalan+Ong+Kim+Wee+Facing+Main+Road-104818005.htm,Ground Floor Shop Lot Jalan Ong Kim Wee Facing Main Road,Shop lot,,2050,"RM 1,650",Melaka
https://www.mudah.my/corner-unit-parkland-residence-kampung-lapan-bachang-melaka-106411245.htm,"CORNER UNIT Parkland Residence , Kampung Lapan , Bachang Melaka",Condominium,3,1088,"RM 2,000",Melaka
https://www.mudah.my/rumah-untuk-di-sewa-kemasukan-bulan-may-2024-106411072.htm,rumah untuk di sewa kemasukan bulan May 2024,Terraced House,3,1200,"RM 1,050",Melaka
https://www.mudah.my/perindustrian-krubong-warehouse-factory-land-21500-built-up-12000-sqft-106410805.htm,Perindustrian Krubong Warehouse Factory Land 21500 Built Up 12000 sqft,Warehouse / Factory,,21500,"RM 15,000",Melaka
https://www.mudah.my/factory-warehouse-taman-malim-jaya-merdeka-permai-cheng-106410790.htm,Factory Warehouse Taman Malim Jaya Merdeka Permai Cheng,Warehouse / Factory,,2880,"RM 2,500",Melaka
https://www.mudah.my/pangsapuri-laksamana-for-rent-106410028.htm,pangsapuri laksamana for rent,Apartment,3,765,RM 850,Melaka
https://www.mudah.my/House+for+Rent+Pangsapuri+Bukit+Beruang+Permai+Seksyen+1-102774697.htm,House for Rent Pangsapuri Bukit Beruang Permai Seksyen 1,Apartment,3,900,"RM 1,000",Melaka
https://www.mudah.my/Bukit+Baru+Kiara+Apartment-105802455.htm,Bukit Baru Kiara Apartment,Apartment,3,800,RM 750,Melaka
https://www.mudah.my/fully-furnished-2-storey-taman-cheng-setia-near-krubong-106409448.htm,Fully Furnished 2 Storey Taman Cheng Setia near Krubong,2-storey Terraced House,4,1540,"RM 1,500",Melaka
https://www.mudah.my/rental-sale-106399495.htm,Rental/Sale,Service Residence,3,842,"RM 1,600",Melaka
https://www.mudah.my/tengkera-jaya-taman-siantan-town-area-106408592.htm,Tengkera jaya taman siantan town area,Flat,3,850,RM 700,Melaka
